Show Name,Season,Href,Google Docs
shades of blue,season three,https://tvseriesfinale.com/tv-show/shades-of-blue-season-three-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vSbDlv8pGgTvsiGGgnQ0icBwo7pLFDRo4Jd9SNGQp2UVAXALuO-q0ukrsBaa2PvdfaDG7yK8Z-15Ldp/pubhtml/sheet?headers=false&gid=417451233&range=A1%3Ah100
shadowhunters,season two,https://tvseriesfinale.com/tv-show/shadowhunters-season-two-ratings/,https://docs.google.com/spreadsheets/d/1cnttQo1fIxTypKG3x19Ax0Zh4Pn8dtfzDfO4lVWsi6Y/pubhtml/sheet?headers=false&gid=720916120&range=A1:G120
shadowhunters,season three,https://tvseriesfinale.com/tv-show/shadowhunters-season-three-ratings/,
shameless,season eight,https://tvseriesfinale.com/tv-show/shameless-season-eight-ratings/,https://docs.google.com/spreadsheets/d/13_jTGvVcJocGGMZhhC2fdGIsx1znj_LvslHru7vALRA/pubhtml/sheet?headers=false&gid=1957588908&range=A1%3AG100
shameless,season nine,https://tvseriesfinale.com/tv-show/shameless-season-nine-ratings/,https://docs.google.com/spreadsheets/d/13_jTGvVcJocGGMZhhC2fdGIsx1znj_LvslHru7vALRA/pubhtml/sheet?headers=false&gid=2071408512&range=A1%3AG100
shameless,season 10,https://tvseriesfinale.com/tv-show/shameless-season-10-ratings/,
shameless,season 11,https://tvseriesfinale.com/tv-show/shameless-season-11-ratings/,https://docs.google.com/spreadsheets/d/13_jTGvVcJocGGMZhhC2fdGIsx1znj_LvslHru7vALRA/pubhtml/sheet?headers=false&gid=896199242&range=A1%3AG100
shannara chronicles,season two,https://tvseriesfinale.com/tv-show/shannara-chronicles-season-two-ratings/,https://docs.google.com/spreadsheets/d/1TVuPPYWjLX0S3WrKO5AogtfcZ95_B1EHvknn6U1utU8/pubhtml/sheet?headers=false&gid=1996078257&range=A1%3AG46
sharp objects,season one,https://tvseriesfinale.com/tv-show/sharp-objects-season-one-ratings/,
shark tank,season eight,https://tvseriesfinale.com/tv-show/shark-tank-season-eight-ratings/,https://docs.google.com/spreadsheets/d/1ToHTY-SGH1wLEo31kKz9TOE5PsdpBE20kqtr1BhJBVA/pubhtml/sheet?headers=false&gid=2027515978&range=A1%3Ah100
shark tank,season eight,https://tvseriesfinale.com/tv-show/shark-tank-season-eight-ratings/,https://docs.google.com/spreadsheets/d/1ToHTY-SGH1wLEo31kKz9TOE5PsdpBE20kqtr1BhJBVA/pubhtml/sheet?headers=false&gid=2027515978&range=A1%3Ah100
shark tank,season nine,https://tvseriesfinale.com/tv-show/shark-tank-season-nine-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlE5lTHpAmKbEOIFMoMB5xW95pIvYxFgcblbWzKL4ZDLRBAVL3Bt3WtXzA65dzsHZXuOrwhIXlQOfq/pubhtml/sheet?headers=false&gid=1621228220&range=A1%3Ah100
shark tank,season 10,https://tvseriesfinale.com/tv-show/shark-tank-season-10-ratings/,https://docs.google.com/spreadsheets/d/1Z54g0izrymDxV0QDkwOGE9auYHrCu-FTYNpPDykzPJ8/pubhtml/sheet?headers=false&gid=1621228220&range=A1%3Ah100
shark tank,season 11,https://tvseriesfinale.com/tv-show/shark-tank-season-11-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTrXdDjlQ_DsAe7hNjPK48UpmMYmbZE2_I1S3x0frJJbOh448s7NI2vSBYNr_z6DgMwoksah-NZBkKB/pubhtml/sheet?headers=false&gid=94521393&range=A1%3Ah100
shark tank,season 12,https://tvseriesfinale.com/tv-show/shark-tank-season-12-ratings/,https://docs.google.com/spreadsheets/d/1NS9t3Pv-5_wq_fCkMbQDlf0scWZ_TYTsLp38Z8jaw_M/pubhtml/sheet?headers=false&gid=1624311076&range=A1%3Ah100
shark tank,season 13,https://tvseriesfinale.com/tv-show/shark-tank-season-13-ratings/,https://docs.google.com/spreadsheets/d/1UHVhAstyDVbA_72wuwSMX7TAPuO4Z_5sX1xbcmNjr2s/pubhtml/sheet?headers=false&gid=171720331&range=A1%3Ah100
shark tank,season 14,https://tvseriesfinale.com/tv-show/shark-tank-season-14-ratings/,https://docs.google.com/spreadsheets/d/1yWN1t7MlPk9jroVeTgGH5-U5sp5XVcZJclGsrnyl5bI/pubhtml/sheet?headers=false&gid=1409805578&range=A1%3Ah100
shark tank,season 15,https://tvseriesfinale.com/tv-show/shark-tank-season-15-ratings/,https://docs.google.com/spreadsheets/d/15KTevMXvt9KrUmg0EAioSoNjNmhfRebf0-72WnZYlK8/pubhtml/sheet?headers=false&gid=1165399066&range=A1%3Ah100
shining vale,season one,https://tvseriesfinale.com/tv-show/shining-vale-season-one-ratings/%27,https://docs.google.com/spreadsheets/d/1-xha-SEcC1L6_KlAxjxMArlpX2A8XY1grDeo58d922E/pubhtml/sheet?headers=false&gid=1565543866&range=A1%3AG100&output=html&rm=minimal
shining vale,season two,https://tvseriesfinale.com/tv-show/shining-vale-season-two-ratings/,https://docs.google.com/spreadsheets/d/1-xha-SEcC1L6_KlAxjxMArlpX2A8XY1grDeo58d922E/pubhtml/sheet?headers=false&gid=1676042895&range=A1%3AG100&output=html&rm=minimal
shooter,season two,https://tvseriesfinale.com/tv-show/shooter-season-two-ratings/,https://docs.google.com/spreadsheets/d/16ijMnEb6P7NAqfPf35N_MyL5ueoHOV2HD01zJ1iXjDI/pubhtml/sheet?headers=false&gid=1736167919&range=A1:G120
shooter,season three,https://tvseriesfinale.com/tv-show/shooter-season-three-ratings/,https://docs.google.com/spreadsheets/d/16ijMnEb6P7NAqfPf35N_MyL5ueoHOV2HD01zJ1iXjDI/pubhtml/sheet?headers=false&gid=809512795&range=A1:G120
showtime at the apollo,season one,https://tvseriesfinale.com/tv-show/showtime-at-the-apollo-season-one-ratings/,https://docs.google.com/spreadsheets/d/1ftMGnLJFFncsXKJ6saeTkxhdfa23cittfFA2Z2rVogM/pubhtml/sheet?headers=false&gid=2046942239&range=A1%3Ah100
sight unseen,season one,https://tvseriesfinale.com/tv-show/sight-unseen-season-one-ratings/,https://docs.google.com/spreadsheets/d/1VOF9EearmNFEo8w6vHiQipNNQVkvI529Yr3CG1qfSnQ/pubhtml/sheet?headers=false&gid=1759744011&range=A1%3Ah100
silicon valley,season four,https://tvseriesfinale.com/tv-show/silicon-valley-season-four-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=1940401488&range=A1%3AG19&output=html&rm=minimal
silicon valley,season five,https://tvseriesfinale.com/tv-show/silicon-valley-season-five-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=1941158021&range=A1%3AG19&output=html&rm=minimal
silicon valley,season six,https://tvseriesfinale.com/tv-show/silicon-valley-season-six-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=1995314039&range=A1%3AG19&output=html&rm=minimal
the simpsons,season 29,https://tvseriesfinale.com/tv-show/the-simpsons-season-29-ratings/,https://docs.google.com/spreadsheets/d/1ftMGnLJFFncsXKJ6saeTkxhdfa23cittfFA2Z2rVogM/pubhtml/sheet?headers=false&gid=858425142&range=A1%3Ah100
the simpsons,season 30,https://tvseriesfinale.com/tv-show/the-simpsons-season-30-ratings/,https://docs.google.com/spreadsheets/d/1n4PyBtJrphtdfhiPq884nmoV8wIMKHVrgbvYhJ-DV80/pubhtml/sheet?headers=false&gid=858425142&range=A1%3Ah100
the simpsons,season 31,https://tvseriesfinale.com/tv-show/the-simpsons-season-31-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vRmoC8hQFbZMNtUzmwwjsO_0gIf7KnWMgEOC-2a4Bh_rCX1LCdAm6b-BWNfoIlttnPf2iy_4KQj0eFo/pubhtml/sheet?headers=false&gid=1694886208&range=A1%3Ah100
the simpsons,season 32,https://tvseriesfinale.com/tv-show/the-simpsons-season-32-ratings/,https://docs.google.com/spreadsheets/d/1um1vJjK_QbewPMm0sO1CczrrgO2FDmtjdN74LteZN7g/pubhtml/sheet?headers=false&gid=168591103&range=A1%3Ah100
the simpsons,season 33,https://tvseriesfinale.com/tv-show/the-simpsons-season-33-ratings/,https://docs.google.com/spreadsheets/d/1PlugKIBMoFJpsdg8AZIYiS56GA8u5BxmNnpQ5v0wx1Q/pubhtml/sheet?headers=false&gid=1830604059&range=A1%3Ah100
the simpsons,season 34,https://tvseriesfinale.com/tv-show/the-simpsons-season-34-ratings/,https://docs.google.com/spreadsheets/d/1bCcF_doylXV5Q45d8vITOJBvhw6a3YcB2aJApWPLCGw/pubhtml/sheet?headers=false&gid=1830604059&range=A1%3Ah100
the simpsons,season 35,https://tvseriesfinale.com/tv-show/the-simpsons-season-35-ratings/,https://docs.google.com/spreadsheets/d/1gho_2zWLswUjY_ZpmoiMhFa0JCIIjFpOuxah5J-ltYk/pubhtml/sheet?headers=false&gid=67087951&range=A1%3Ah100
single drunk female,season one,https://tvseriesfinale.com/tv-show/single-drunk-female-season-one-ratings/,https://docs.google.com/spreadsheets/d/1cnttQo1fIxTypKG3x19Ax0Zh4Pn8dtfzDfO4lVWsi6Y/pubhtml/sheet?headers=false&gid=582649157&range=A1:G120
single drunk female,season two,https://tvseriesfinale.com/tv-show/single-drunk-female-season-two-ratings/,https://docs.google.com/spreadsheets/d/1cnttQo1fIxTypKG3x19Ax0Zh4Pn8dtfzDfO4lVWsi6Y/pubhtml/sheet?headers=false&gid=1221677002&range=A1:G120
single parents,season two,https://tvseriesfinale.com/tv-show/single-parents-season-two-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTrXdDjlQ_DsAe7hNjPK48UpmMYmbZE2_I1S3x0frJJbOh448s7NI2vSBYNr_z6DgMwoksah-NZBkKB/pubhtml/sheet?headers=false&gid=1305517298&range=A1%3Ah100
sinner,season one,https://tvseriesfinale.com/tv-show/sinner-season-one-ratings/,https://docs.google.com/spreadsheets/d/16ijMnEb6P7NAqfPf35N_MyL5ueoHOV2HD01zJ1iXjDI/pubhtml/sheet?headers=false&gid=59285857&range=A1:G120
sinner,season two,https://tvseriesfinale.com/tv-show/sinner-season-two-ratings/,https://docs.google.com/spreadsheets/d/16ijMnEb6P7NAqfPf35N_MyL5ueoHOV2HD01zJ1iXjDI/pubhtml/sheet?headers=false&gid=544976775&range=A1:G120
the sinner,season three,https://tvseriesfinale.com/tv-show/the-sinner-season-three-ratings/,https://docs.google.com/spreadsheets/d/16ijMnEb6P7NAqfPf35N_MyL5ueoHOV2HD01zJ1iXjDI/pubhtml/sheet?headers=false&gid=1752010624&range=A1:G120
the sinner,season four,https://tvseriesfinale.com/tv-show/the-sinner-season-four-ratings/,https://docs.google.com/spreadsheets/d/16ijMnEb6P7NAqfPf35N_MyL5ueoHOV2HD01zJ1iXjDI/pubhtml/sheet?headers=false&gid=1982970283&range=A1:G120
siren,season one,https://tvseriesfinale.com/tv-show/siren-season-one-ratings/,https://docs.google.com/spreadsheets/d/1cnttQo1fIxTypKG3x19Ax0Zh4Pn8dtfzDfO4lVWsi6Y/pubhtml/sheet?headers=false&gid=783648366&range=A1:G120
siren,season two,https://tvseriesfinale.com/tv-show/siren-season-two-ratings/,https://docs.google.com/spreadsheets/d/1cnttQo1fIxTypKG3x19Ax0Zh4Pn8dtfzDfO4lVWsi6Y/pubhtml/sheet?headers=false&gid=560956575&range=A1:G120
siren,season three,https://tvseriesfinale.com/tv-show/siren-season-three-ratings/,https://docs.google.com/spreadsheets/d/1cnttQo1fIxTypKG3x19Ax0Zh4Pn8dtfzDfO4lVWsi6Y/pubhtml/sheet?headers=false&gid=784193773&range=A1:G120
six tv show history,season one,https://tvseriesfinale.com/tv-show/six-tv-show-history-season-one-ratings/,https://docs.google.com/spreadsheets/d/1tt5XZ5VVvGoKa7WdTvB8S6DdNxoCY2tuo5QS6fZTFzU/pubhtml/sheet?headers=false&gid=1498994686&range=A1%3AG97&output=html&rm=minimal
six,season two,https://tvseriesfinale.com/tv-show/six-season-two-ratings/,https://docs.google.com/spreadsheets/d/1tt5XZ5VVvGoKa7WdTvB8S6DdNxoCY2tuo5QS6fZTFzU/pubhtml/sheet?headers=false&gid=241582887&range=A1%3AG97&output=html&rm=minimal
small fortune,season one,https://tvseriesfinale.com/tv-show/small-fortune-season-one-ratings/,https://docs.google.com/spreadsheets/d/10un34Z5y-n7KeT3gb_7cpWX7fhoO90wr1mlus7eRKcs/pubhtml/sheet?headers=false&gid=960743116&range=A1%3Ah100
smilf,season one,https://tvseriesfinale.com/tv-show/smilf-season-one-ratings/,https://docs.google.com/spreadsheets/d/13_jTGvVcJocGGMZhhC2fdGIsx1znj_LvslHru7vALRA/pubhtml/sheet?headers=false&gid=1847545333&range=A1%3AG100
smilf,season two,https://tvseriesfinale.com/tv-show/smilf-season-two-ratings/,https://docs.google.com/spreadsheets/d/13_jTGvVcJocGGMZhhC2fdGIsx1znj_LvslHru7vALRA/pubhtml/sheet?headers=false&gid=788967496&range=A1%3AG100
snake oil,season one,https://tvseriesfinale.com/tv-show/snake-oil-season-one-ratings/,https://docs.google.com/spreadsheets/d/1gho_2zWLswUjY_ZpmoiMhFa0JCIIjFpOuxah5J-ltYk/pubhtml/sheet?headers=false&gid=1740442377&range=A1%3Ah100
snowfall,season one,https://tvseriesfinale.com/tv-show/snowfall-season-one-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1298374144&range=A1%3AG97&output=html&rm=minimal
snowfall,season two,https://tvseriesfinale.com/tv-show/snowfall-season-two-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1889014975&range=A1%3AG97&output=html&rm=minimal
snowfall,season three,https://tvseriesfinale.com/tv-show/snowfall-season-three-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1766676305&range=A1%3AG97&output=html&rm=minimal
snowfall,season four,https://tvseriesfinale.com/tv-show/snowfall-season-four-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=1334472973&range=A1%3AG97&output=html&rm=minimal
snowfall,season five,https://tvseriesfinale.com/tv-show/snowfall-season-five-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=519637468&range=A1%3AG97&output=html&rm=minimal
snowfall,season six,https://tvseriesfinale.com/tv-show/snowfall-season-six-ratings/,https://docs.google.com/spreadsheets/d/1DdYBR3HPqX7CL7Inge6KsMqvRhBXC7K--484-vIofrk/pubhtml/sheet?headers=false&gid=201720010&range=A1%3AG97&output=html&rm=minimal
snowpiercer,season one,https://tvseriesfinale.com/tv-show/snowpiercer-season-one-ratings/,https://docs.google.com/spreadsheets/d/1QtBG-fGZvsxYy32ltEqEbyD_Vp9XHOYSt9-6wyprIS4/pubhtml/sheet?headers=false&gid=231647156&range=A1%3AG46
snowpiercer,season two,https://tvseriesfinale.com/tv-show/snowpiercer-season-two-ratings/,https://docs.google.com/spreadsheets/d/1QtBG-fGZvsxYy32ltEqEbyD_Vp9XHOYSt9-6wyprIS4/pubhtml/sheet?headers=false&gid=1296246730&range=A1%3AG46
snowpiercer,season three,https://tvseriesfinale.com/tv-show/snowpiercer-season-three-ratings/,https://docs.google.com/spreadsheets/d/1QtBG-fGZvsxYy32ltEqEbyD_Vp9XHOYSt9-6wyprIS4/pubhtml/sheet?headers=false&gid=853609317&range=A1%3AG46
so help me todd,season one,https://tvseriesfinale.com/tv-show/so-help-me-todd-season-one-ratings/,https://docs.google.com/spreadsheets/d/1_sakYamJH4LVbbDwVcQ-b6tvhOWWTnOVbh4nIqrMlVM/pubhtml/sheet?headers=false&gid=250870814&range=A1%3Ah100
so help me todd,season two,https://tvseriesfinale.com/tv-show/so-help-me-todd-season-two-ratings/,https://docs.google.com/spreadsheets/d/1Ii2QZoWwUROqd4TnVe05t4fNPdqfeER4kQIpqwyDIs4/pubhtml/sheet?headers=false&gid=1067303122&range=A1%3Ah100
think can dance,season 13,https://tvseriesfinale.com/tv-show/think-can-dance-season-13-ratings/,https://docs.google.com/spreadsheets/d/1svT8H-CRjkct9zipyrweQiL2wpYFxpFVjFjokx7QETI/pubhtml/sheet?headers=false&gid=203647394&range=A1%3Ah40
think can dance,season 14,https://tvseriesfinale.com/tv-show/think-can-dance-season-14-ratings/,https://docs.google.com/spreadsheets/d/1avKfTwLT9jXPNSzSisElW1a1bufQnuPCAwE_k817Z90/pubhtml/sheet?headers=false&gid=323682910&range=A1%3Ah100
so you think you can dance,season 15,https://tvseriesfinale.com/tv-show/so-you-think-you-can-dance-season-15-ratings/,https://docs.google.com/spreadsheets/d/1ftMGnLJFFncsXKJ6saeTkxhdfa23cittfFA2Z2rVogM/pubhtml/sheet?headers=false&gid=107787049&range=A1%3Ah100
so you think you can dance,season 16,https://tvseriesfinale.com/tv-show/so-you-think-you-can-dance-season-16-ratings/,https://docs.google.com/spreadsheets/d/1n4PyBtJrphtdfhiPq884nmoV8wIMKHVrgbvYhJ-DV80/pubhtml/sheet?headers=false&gid=1410934683&range=A1%3Ah100
so you think you can dance,season 17,https://tvseriesfinale.com/tv-show/so-you-think-you-can-dance-season-17-ratings/,https://docs.google.com/spreadsheets/d/1PlugKIBMoFJpsdg8AZIYiS56GA8u5BxmNnpQ5v0wx1Q/pubhtml/sheet?headers=false&gid=1926145621&range=A1%3Ah100
so you think you can dance,season 18,https://tvseriesfinale.com/tv-show/so-you-think-you-can-dance-season-18-ratings/,https://docs.google.com/spreadsheets/d/1gho_2zWLswUjY_ZpmoiMhFa0JCIIjFpOuxah5J-ltYk/pubhtml/sheet?headers=false&gid=1285661595&range=A1%3Ah100
somebody somewhere,season one,https://tvseriesfinale.com/tv-show/somebody-somewhere-season-one-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=1203930578&range=A1%3AG19&output=html&rm=minimal
somebody somewhere,season two,https://tvseriesfinale.com/tv-show/somebody-somewhere-season-two-ratings/,https://docs.google.com/spreadsheets/d/1QU8U82xgr8GURmJc3eR0Y4w7ppxwfNsp6dhPnzcs4bw/pubhtml/sheet?headers=false&gid=1886872380&range=A1%3AG19&output=html&rm=minimal
somewhere between,season one,https://tvseriesfinale.com/tv-show/somewhere-between-season-one-ratings/,https://docs.google.com/spreadsheets/d/1ToHTY-SGH1wLEo31kKz9TOE5PsdpBE20kqtr1BhJBVA/pubhtml/sheet?headers=false&gid=426425718&range=A1%3Ah100
the son,season one,https://tvseriesfinale.com/tv-show/the-son-season-one-ratings/,https://docs.google.com/spreadsheets/d/13J-oeB6b8gpR4AGlw7PZS-4FvjvPKN5_0JFfGwsDXG4/pubhtml/sheet?headers=false&gid=1663004249&range=A1%3AG23&output=html&rm=minimal
the son,season two,https://tvseriesfinale.com/tv-show/the-son-season-two-ratings/,https://docs.google.com/spreadsheets/d/13J-oeB6b8gpR4AGlw7PZS-4FvjvPKN5_0JFfGwsDXG4/pubhtml/sheet?headers=false&gid=1242619643&range=A1%3AG23&output=html&rm=minimal
son of a critch,season one,https://tvseriesfinale.com/tv-show/son-of-a-critch-season-one-ratings/,https://docs.google.com/spreadsheets/d/1qwTMXm7xEOvj2UJCK2EP9eCl3-calTWTXMXFx6_z1oA/pubhtml/sheet?headers=false&gid=769714383&range=A1%3Ah100
son of a critch,season two,https://tvseriesfinale.com/tv-show/son-of-a-critch-season-two-ratings/,https://docs.google.com/spreadsheets/d/1VOF9EearmNFEo8w6vHiQipNNQVkvI529Yr3CG1qfSnQ/pubhtml/sheet?headers=false&gid=1146331033&range=A1%3Ah100
son of a critch,season three,https://tvseriesfinale.com/tv-show/son-of-a-critch-season-three-ratings/,https://docs.google.com/spreadsheets/d/1VOF9EearmNFEo8w6vHiQipNNQVkvI529Yr3CG1qfSnQ/pubhtml/sheet?headers=false&gid=463190483&range=A1%3Ah100
songland,season one,https://tvseriesfinale.com/tv-show/songland-season-one-ratings/,https://docs.google.com/spreadsheets/d/1xFhCp0TeNw3qt7L-sjT6GVG1Fq3rxa3v6tGV_EhW0Bc/pubhtml/sheet?headers=false&gid=1808928775&range=A1%3Ah100
songland,season two,https://tvseriesfinale.com/tv-show/songland-season-two-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vRtVj2UE-OnOA12xp1fNuzjlRH3leED-mA5SsVYu5siarlfm8OVy5EHBpyoUlI9ICBIQzZ2hnLviUro/pubhtml/sheet?headers=false&gid=296286931&range=A1%3Ah100
soul of a nation,season one,https://tvseriesfinale.com/tv-show/soul-of-a-nation-season-one-ratings/,https://docs.google.com/spreadsheets/d/1NS9t3Pv-5_wq_fCkMbQDlf0scWZ_TYTsLp38Z8jaw_M/pubhtml/sheet?headers=false&gid=577512330&range=A1%3Ah100
soulmates,season one,https://tvseriesfinale.com/tv-show/soulmates-season-one-ratings/,https://docs.google.com/spreadsheets/d/13J-oeB6b8gpR4AGlw7PZS-4FvjvPKN5_0JFfGwsDXG4/pubhtml/sheet?headers=false&gid=372685836&range=A1%3AG23&output=html&rm=minimal
south park,season 21,https://tvseriesfinale.com/tv-show/south-park-season-21-ratings/,https://docs.google.com/spreadsheets/d/1TlUrr7x4sodWNr-S-N8Z1uB3bHn0ftZMVjZJpLyeme8/pubhtml/sheet?headers=false&gid=2067553917&range=A1%3AG97&output=html&rm=minimal
south park,season 22,https://tvseriesfinale.com/tv-show/south-park-season-22-ratings/,https://docs.google.com/spreadsheets/d/1TlUrr7x4sodWNr-S-N8Z1uB3bHn0ftZMVjZJpLyeme8/pubhtml/sheet?headers=false&gid=1792827696&range=A1%3AG97&output=html&rm=minimal
south park,season 23,https://tvseriesfinale.com/tv-show/south-park-season-23-ratings/,https://docs.google.com/spreadsheets/d/1TlUrr7x4sodWNr-S-N8Z1uB3bHn0ftZMVjZJpLyeme8/pubhtml/sheet?headers=false&gid=780376831&range=A1%3AG97&output=html&rm=minimal
south park,season 25,https://tvseriesfinale.com/tv-show/south-park-season-25-ratings/,https://docs.google.com/spreadsheets/d/1TlUrr7x4sodWNr-S-N8Z1uB3bHn0ftZMVjZJpLyeme8/pubhtml/sheet?headers=false&gid=37026578&range=A1:G120
south park,season 26,https://tvseriesfinale.com/tv-show/south-park-season-26-ratings/,https://docs.google.com/spreadsheets/d/1TlUrr7x4sodWNr-S-N8Z1uB3bHn0ftZMVjZJpLyeme8/pubhtml/sheet?headers=false&gid=404936744&range=A1:G120
the spanish princess,season one,https://tvseriesfinale.com/tv-show/the-spanish-princess-season-one-ratings/,https://docs.google.com/spreadsheets/d/1-xha-SEcC1L6_KlAxjxMArlpX2A8XY1grDeo58d922E/pubhtml/sheet?headers=false&gid=497562977&range=A1%3AG100&output=html&rm=minimal
spartan ultimate team challenge,season two,https://tvseriesfinale.com/tv-show/spartan-ultimate-team-challenge-season-two-ratings/,https://docs.google.com/spreadsheets/d/1EJ3FkRtr5NpRjuRFfdwm30sttYn4sLEgjJ8Wcl6XObU/pubhtml/sheet?headers=false&gid=2088707885&range=A1%3Ah100
special forces worlds toughest test,season one,https://tvseriesfinale.com/tv-show/special-forces-worlds-toughest-test-season-one-ratings/,https://docs.google.com/spreadsheets/d/1bCcF_doylXV5Q45d8vITOJBvhw6a3YcB2aJApWPLCGw/pubhtml/sheet?headers=false&gid=2006897261&range=A1%3Ah100
special forces worlds toughest test,season two,https://tvseriesfinale.com/tv-show/special-forces-worlds-toughest-test-season-two-ratings/,https://docs.google.com/spreadsheets/d/1gho_2zWLswUjY_ZpmoiMhFa0JCIIjFpOuxah5J-ltYk/pubhtml/sheet?headers=false&gid=1095173202&range=A1%3Ah100
speechless,season one,https://tvseriesfinale.com/tv-show/speechless-season-one-ratings/,https://docs.google.com/spreadsheets/d/1ToHTY-SGH1wLEo31kKz9TOE5PsdpBE20kqtr1BhJBVA/pubhtml/sheet?headers=false&gid=944562240&range=A1%3Ah100
speechless,season two,https://tvseriesfinale.com/tv-show/speechless-season-two-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlE5lTHpAmKbEOIFMoMB5xW95pIvYxFgcblbWzKL4ZDLRBAVL3Bt3WtXzA65dzsHZXuOrwhIXlQOfq/pubhtml/sheet?headers=false&gid=1489273612&range=A1%3Ah100
the spencer sisters,season one,https://tvseriesfinale.com/tv-show/the-spencer-sisters-season-one-ratings/,https://docs.google.com/spreadsheets/d/1VOF9EearmNFEo8w6vHiQipNNQVkvI529Yr3CG1qfSnQ/pubhtml/sheet?headers=false&gid=591112322&range=A1%3Ah100
spin the wheel,season one,https://tvseriesfinale.com/tv-show/spin-the-wheel-season-one-ratings/,https://docs.google.com/spreadsheets/d/1n4PyBtJrphtdfhiPq884nmoV8wIMKHVrgbvYhJ-DV80/pubhtml/sheet?headers=false&gid=684286404&range=A1%3Ah100
splitting together,season one,https://tvseriesfinale.com/tv-show/splitting-together-season-one-ratings/,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlE5lTHpAmKbEOIFMoMB5xW95pIvYxFgcblbWzKL4ZDLRBAVL3Bt3WtXzA65dzsHZXuOrwhIXlQOfq/pubhtml/sheet?headers=false&gid=1323649749&range=A1%3Ah100
splitting up together,season two,https://tvseriesfinale.com/tv-show/splitting-up-together-season-two-ratings/,https://docs.google.com/spreadsheets/d/1Z54g0izrymDxV0QDkwOGE9auYHrCu-FTYNpPDykzPJ8/pubhtml/sheet?headers=false&gid=1323649749&range=A1%3Ah100
stan against evil,season two,https://tvseriesfinale.com/tv-show/stan-against-evil-season-two-ratings/,https://docs.google.com/spreadsheets/d/13sXAF5Y5oI_xoKPC1XGISfxN5yPin3dEkq2-r05BG2M/pubhtml/sheet?headers=false&gid=1083978116&range=A1%3AG100
stan against evil,season three,https://tvseriesfinale.com/tv-show/stan-against-evil-season-three-ratings/,https://docs.google.com/spreadsheets/d/13sXAF5Y5oI_xoKPC1XGISfxN5yPin3dEkq2-r05BG2M/pubhtml/sheet?headers=false&gid=493179929&range=A1%3AG100
star,season two,https://tvseriesfinale.com/tv-show/star-season-two-ratings/,https://docs.google.com/spreadsheets/d/1ftMGnLJFFncsXKJ6saeTkxhdfa23cittfFA2Z2rVogM/pubhtml/sheet?headers=false&gid=746564623&range=A1%3Ah100
star fox tv show,season three,https://tvseriesfinale.com/tv-show/star-fox-tv-show-season-three-ratings/,https://docs.google.com/spreadsheets/d/1n4PyBtJrphtdfhiPq884nmoV8wIMKHVrgbvYhJ-DV80/pubhtml/sheet?headers=false&gid=746564623&range=A1%3Ah100
star falls,season one,https://tvseriesfinale.com/tv-show/star-falls-season-one-ratings/,https://docs.google.com/spreadsheets/d/1_nqNiYUKx3QSBGCYX9BUfp7wRaQ052jJtOxaNLpt2XI/pubhtml/sheet?headers=false&gid=738322287&range=A1%3AH52&output=html&rm=minimal
stars on mars,season one,https://tvseriesfinale.com/tv-show/stars-on-mars-season-one-ratings/,https://docs.google.com/spreadsheets/d/1bCcF_doylXV5Q45d8vITOJBvhw6a3YcB2aJApWPLCGw/pubhtml/sheet?headers=false&gid=1463981797&range=A1%3Ah100
