IMDB Series ID,IMDB Episode ID,Type,Text
tt2861424,tt21599650,I,"Rated:TV-14-LV.

     





Edit"
tt2861424,tt21599650,I,"MPA Suggested Rating: TV-14-SV.

     





Edit"
tt0286486,tt0699537,S,"Vic breaks into a hotel room where a couple is loudly having sex. Male rear nudity is seen.

     





Edit"
tt0286486,tt0699537,S,"A woman talks about how she was raped and then tattooed by an attacker.

     





Edit"
tt0286486,tt0699537,S,"A young girl is raped, though we don't see it happen.

     





Edit"
tt0286486,tt0699537,V,"Men are tied up, covered in gasoline, and burned alive as they scream for help.

     





Edit"
tt0286486,tt0699537,V,"A man vomits a significant amount of blood after snorting bad cocaine.

     





Edit"
tt0286486,tt0699537,P,"God's name is abused about half a dozen times. Sh*t, bitch, asshole, damn, etc are also heard a few times. Maybe an F bomb in Spanish.

     





Edit"
tt0286486,tt0699537,D,"Several kilos of cocaine are seen.

     





Edit"
tt0286486,tt0699537,D,"Cops give a man roofies to sneak him across the border.

     





Edit"
tt0286486,tt0699537,D,"Cigarettes are smoked.

     





Edit"
tt0286486,tt0699537,I,"Every episode of this show is intense. It is rarely frightening, but often disturbing. This season is more violent than the first.

     





Edit"
tt3551096,tt6195972,S,"Mother makes comment that her third child was a result of white wine.

     





Edit"
tt3843168,tt5922334,S,"Sexual theme throughout the episode.

     





Edit"
tt3843168,tt5922334,D,"Marihuana smoking.

     





Edit"
tt5555260,tt17372646,S,"Husband admits infidelity to wife. He tells her he had a one-night stand with a woman in his class.

     





Edit"
tt5555260,tt17372646,D,"Character mentions he has been drinking more. He is observed drinking beers.

     





Edit"
tt0092455,tt0708790,S,"Child birth

     





Edit"
tt1520211,tt5207722,S,"None.

     





Edit"
tt1520211,tt5207722,V,"Not as violent as most episodes.

     





Edit"
tt1520211,tt5207722,V,"We see some pigs eating a zombie. We later see the same pigs after they have been skinned.

     





Edit"
tt1520211,tt5207722,V,"Multiple zombies get stabbed.

     





Edit"
tt1520211,tt5207722,V,"Two men punch each other a few times, with a bit of blood.

     





Edit"
tt1520211,tt5207722,P,"Two uses of b******t.

     





Edit"
tt1520211,tt5207722,D,"Some smoking.

     





Edit"
tt2661044,tt3986344,S,"None

     





Edit"
tt0206512,tt8260854,I,"Plankton Paranoia is a very disturbing episode and one of the darkest episodes of the show. If this was rated correctly, it would most likely be TV-14.

     





Edit"
tt0206512,tt8260854,I,"Mr. Krabs's hallucinations in Plankton Paranoia are very scary and disturbing. Take caution before showing younger viewers this episode.

     





Edit"
tt13798316,tt31722222,S,"A lesbian couple get married. They stand a chance for an Emmy now.

     





Edit"
tt10839422,tt11743528,S,"A couple attends a house party. There, lots of people are engaging in explicit sexual acts. Frontal nudity is present too.

     





Edit"
tt10839422,tt11743528,S,"A man is receiving oral sex from a woman that isn't his wife first she pulls down his boxers, exposing his buttocks. Then, the woman starts rubbing his hairless body & begins the act.

     





Edit"
tt10839422,tt11743528,S,"A topless woman only wearing panties and a necklace hands out a tray of jello shots in a kitchen.

     





Edit"
tt10839422,tt11743528,V,"A man gets in an argument with another man and some punches are thrown. They both end up on the ground brawling.

     





Edit"
tt3526078,tt6431222,S,"Ted is seen shirtless on a secret camera. He then proceeds to declothe as the camera cuts to a different scene

     





Edit"
tt3526078,tt6431222,S,"References about a prostitution company. Nothing is seen or said explicitly, all implied.

     





Edit"
tt0185906,tt1247468,S,"A few mild references, but nothing of note.

     





Edit"
tt0185906,tt1247468,V,"Harsh, grim war violence is present throughout, both in bombings and graphic shootings.

     





Edit"
tt6439752,tt6439804,S,"A woman swims naked in a pool in the background, out of focus. Barely notable.

     





Edit"
tt6439752,tt6439804,V,"A young girl is shot offscreen, gunshot and body falling heard.

     





Edit"
tt6439752,tt6439804,V,"A young boy is killed offscreen, gunshot heard.

     





Edit"
tt6439752,tt6439804,D,"A character uses cocaine, while another has a wound treated with cocaine.

     





Edit"
tt0206512,tt0769437,S,"Some of Patrick's medical treatments towards SpongeBob might be oddly questionable in Suds.

     





Edit"
tt0206512,tt0769437,V,"Giant Plankton steps on a tack.

     





Edit"
tt3502248,tt3228778,S,"No instances of sex or nudity.

     





Edit"
tt3502248,tt3228778,V,"Doctor talks about a boy being chronically abused, physically and mentally.

     





Edit"
tt0121955,tt4197092,V,"PC Principal violently beats Cartman and breaks his foot and injures his face

     





Edit"
tt0121955,tt4197092,P,"There is about 30 uses of ""fuck"" Around 6 uses of""shit"" ""Dick"" is said few times 1 use of ""penis"" Few uses of ""balls"" which is used as testicles.

     





Edit"
tt2467372,tt13829424,V,"Jake and Charles search for a serial killer

     





Edit"
tt2467372,tt13829424,P,"There's a use of ""dick"" and other mild profanity

     





Edit"
tt2741602,tt14251014,V,"Creeping and bloody poisonings.

     





Edit"
tt2741602,tt14251014,D,"Poisoning.

     





Edit"
tt2575988,tt10422428,P,"20 f-words.

     





Edit"
tt2575988,tt10422428,D,"Some smoking.

     





Edit"
tt0452046,tt1256100,S,"No sex, but it's revealed that the cult leader married a 15-year-old girl, had other brides of the same age, and abused younger teens when he was seventeen.

     





Edit"
tt0452046,tt1256100,V,"Emily is beaten up by the religious cult leader after revealing herself as an agent of the FBI. She's thrown against walls and breaks a mirror with her impact. Her face is shown with blood and bruises on it.

     





Edit"
tt0452046,tt1256100,V,"Several men are shot, some gunned down. One woman's shot accidentally through a window and dies immediately. Blood, but no gore.

     





Edit"
tt0452046,tt1256100,P,"Minimal profanity as always.

     





Edit"
tt0452046,tt1256100,D,"None

     





Edit"
tt0452046,tt1256100,I,"The whole entire time in the church is very frightening. Adults and children are seen crying when they think they've drunk poison. *spoiler* A girl is shown setting off a bomb.

     





Edit"
tt0452046,tt1256100,I,"The overall show can be intense because the investigators are constantly after murderers.

     





Edit"
tt4955642,tt5789204,P,"3 uses of ""fork"" (replacement of f**k)

     





Edit"
tt0436992,tt4464958,S,"None

     





Edit"
tt0436992,tt4464958,V,"Mild Violence and Gore

     





Edit"
tt0436992,tt4464958,V,"Remains of rotting, decaying daleks can be seen on the walls of the sewers - this may be slightly disturbing for some viewers

     





Edit"
tt0436992,tt4464958,P,"Nothing to Worry About

     





Edit"
tt0436992,tt4464958,P,"Mild language - Nothing Explicit (Stupid, Idiot, Shut Up etc.)
One use of the word ""bitch""

     





Edit"
tt0436992,tt4464958,D,"None

     





Edit"
tt0436992,tt4464958,I,"Scary and Intense Scenes

     





Edit"
tt0436992,tt4464958,I,"The episode is very dark from the start.

     





Edit"
tt0436992,tt4464958,I,"The conversation between Davros and the Doctor is very emotional.

     





Edit"
tt0436992,tt4464958,I,"The episode contains some mature themes and ideas - the Doctor faces the choice of genocide and many references to the Dalek ideas of hatred and no emotions.

     





Edit"
tt10234724,tt11950096,S,"Gaspard Ulliel is seen riding a horse without a shirt.

     





Edit"
tt10234724,tt11950096,V,"Within the first 10 minutes. A man is stabbed (no blood / off screen) and right after that another man starts fighting several men with hand-to-hand combat. The man also tries to slit a man throat but is stopped. (No blood throughout the fight)

     





Edit"
tt10234724,tt11950096,P,"3 uses of shit

     





Edit"
tt14403178,tt16265704,S,"Long sex scene

     





Edit"
tt14403178,tt16265704,S,"A man shaves his pubic hair, and there is a close-up of his pubic hair being shaved.

     





Edit"
tt0436992,tt6340134,P,"2 uses of ""For God's sake"" 1 use of 'Christ' 1 use of 'Bleeding' and 1 use of 'Bloody'

     





Edit"
tt0182576,tt0576923,S,"Very tame, same for most of early Family Guy (S1 & 2), about the same level of appropriateness as The Simpsons.

     





Edit"
tt0182576,tt0576923,S,"Nothing, on par with the rest of the season and next season as it is pretty tame, at least when compared to new Family Guy.

     





Edit"
tt0182576,tt0576923,I,"Suggested Rating: TV-PG-DL

     





Edit"
tt0182576,tt0576923,I,"Brian: Portrait Of A Dog - Episode Rated TV-14-L.

     





Edit"
tt0866442,tt1721854,S,"A topless blowup doll seen. A condom seen. A topless woman seen at a strip club.

     





Edit"
tt0866442,tt1721854,S,"Mild sexual references.

     





Edit"
tt0439100,tt1431676,S,"Implied Jill and Andy have sex. His bare rear shown, she's in underwear. Nancy has sex with Esteban while dressed, partial rear seen.

     





Edit"
tt5774002,tt10642752,S,"Woman is seen laying on a table, clothed, experiencing pleasure from another woman. Implied oral sex.

     





Edit"
tt5774002,tt10642752,V,"Bodies on the ground with a puddle of blood. Characters cleaning blood from their hands. One person has a bloody arm cut.

     





Edit"
tt7767422,tt13986132,S,"Passionate kissing between two young gay men, no sexual scenes.

     





Edit"
tt7767422,tt13986132,S,"A teenage girl is giving cupcakes decorated as different types of vaginas. Not really graphic since it's not a realistic recreation, but can be considered ""graphic"" to some viewers.

     





Edit"
tt7767422,tt13986132,D,"Cigarette smoking by a 17 year old girl character and an adult woman.

     





Edit"
tt7767422,tt13986132,I,"Teenager students are bullied and punished in shameful ways by the headmistress in front of their classmates.

     





Edit"
tt0436992,tt1577257,I,"The Doctor flies into a rage at the end of the episode while contemplating the moral dilemma he's been placed into. The Doctor and Amy fall into the mouth of a gigantic beast, and it is explicitly stated that political dissidents are fed to the same creature. Normal objects (elevators, arcade ""fortune-telling"" booths) are turned into devices of potential death.

     





Edit"
tt2306299,tt6255000,V,"Second half of the episode contains a long battle scene with gory and bloody deaths. There is a closeup of somebody who gets his eyes squeezed.

     





Edit"
tt1190634,tt14048850,S,"Kimiko arrives at a mansion and enters a bedroom full of women in revealing clothing with a Russian man in a robe who shows her his The Seven-inspired dildo collection.

     





Edit"
tt1190634,tt14048850,S,"When Butcher and Frenchie meet with Little Nina, she mentions how Frenchie cooking cassoulet made her cum.

     





Edit"
tt1190634,tt14048850,V,"Kimiko kills a few people with dildos. The first is unexpected and has a man get stabbed through the mouth with a dildo, lots of blood and gore is shown. She then stabs into other people's faces and chests with dildos, all with blood shown but in a quicker fashion.

     





Edit"
tt1190634,tt14048850,V,"A shootout occurs and some people are shot with some blood. A superpowered hamster attacks someone's eye with lots of blood shown, and someone is decapitated with laser eyes and lots of blood and gore is shown quickly. Finally, someone is punched through the chest with blood shown, but it is not lingered upon.

     





Edit"
tt1190634,tt14048850,P,"Frequent uses of ""fuck"" and ""cunt""

     





Edit"
tt1190634,tt14048850,I,"Ending scene is very frightening.

     





Edit"
tt7083006,tt7337142,S,"Only a kiss on the cheek.

     





Edit"
tt2306299,tt6081596,V,"A sacrifice is given to the gods. A dear is killed and it's blood spread and drunk. Not for the faint hearted.

     





Edit"
tt0460681,tt2293862,S,"Man is waiting outside of a strip club and a woman comes out scantily dressed. They start making out in the alley, but it doesn't go far since she has other things in mind.

     





Edit"
tt0460681,tt2293862,S,"Sam and Dean drive up to a strip club to investigate someone inside and we see a few large posters of women scantily dressed. For those who wish to avoid this can do so by looking away before they enter the club until after you hear Dean say ""Do you smell that?"".

     





Edit"
tt0460681,tt2293862,V,"A woman rips a man's heart out and eats it.

     





Edit"
tt0491738,tt1539856,I,"This episode is extremely intense

     





Edit"
tt0491738,tt1539856,I,"This episode is pretty violent

     





Edit"
tt0092455,tt0708786,V,"Far more violent than part 1.

     





Edit"
tt0092455,tt0708786,V,"Cinemax content advisory: rated TV-PG for violence (V).

     





Edit"
tt2861424,tt3333854,S,"squanchy is seen masturbating from behind

     





Edit"
tt2861424,tt3333854,S,"One reference to getting laid.

     





Edit"
tt2861424,tt3333854,D,"Rick snorts an unknown powder, which make his eyes turn blue

     





Edit"
tt1442449,tt1503509,S,"Bare breasts are briefly seen in a few scenes. A man's penis is also briefly visible.

     





Edit"
tt0285335,tt13235630,S,"There is a native tribe shown and not everyone wears coverings for private areas but the censors do a heck of a job blurring anything that might be questionable.

     





Edit"
tt3581920,tt15747176,V,"Ellie injects penicillin into Joel's wound. His injury is clearly seen infected, swollen and bruising.

     





Edit"
tt3581920,tt15747176,V,"Two animals are killed this episode. One being a deer Ellie hunts, which is seen dead with blood around it. One is a horse shot to prevent somebody from escaping, though this is shown from a distance.

     





Edit"
tt3581920,tt15747176,V,"There is an intense scene where Joel jumps somebody and stabs the man in the neck. We do see him dying painfully and slowly. Blood drains from his nose and mouth as he dies.

     





Edit"
tt3581920,tt15747176,V,"There is a torture interrogation scene in which Joel has two men tied up. He is beating one and ultimately stabs him in the knee, threatening to do worse. Once the man confesses what he knows, Joel stabs him in the chest. He then murders the other man with a lead pipe, offscreen.

     





Edit"
tt3581920,tt15747176,V,"Three human bodies are shown hanging upside down and headless, clearly being saved to be used for food.

     





Edit"
tt3581920,tt15747176,V,"Two men roughly handle Ellie in the episode. She struggles, kicks, and bites to escape them.

     





Edit"
tt3581920,tt15747176,V,"Ellie breaks a man's fingers, and he subsequently smashes her face into the bars of a jail cell, leaving her face bloody.

     





Edit"
tt3581920,tt15747176,V,"A man takes a meat cleaver to the neck, blood pours from his neck and covers his shirt.

     





Edit"
tt3581920,tt15747176,V,"The most violent and brutal episode.

     





Edit"
tt3581920,tt15747176,P,"Casual strong profanity. ""Fuck"" (22x); ""Shit"" (6x); ""Cunt"" (1x)

     





Edit"
tt3581920,tt15747176,D,"Joel is injected with penicillin to disinfect his wound.

     





Edit"
tt3581920,tt15747176,I,"Incredibly tense and brutal episode. The characters are in constant danger.

     





Edit"
tt3581920,tt15747176,I,"Suggested MPA Rating: Rated R for Extreme Violence and Gore, and Language

     





Edit"
tt0286486,tt0699521,S,"A naked woman is tied up in a bathtub, covered in blood. Her rear is clearly seen.

     





Edit"
tt0286486,tt0699521,S,"Someone threatens to rape a woman if she doesn't tell him what he wants to know. It doesn't end up happening, but we do see her naked butt.

     





Edit"
tt0286486,tt0699521,V,"A little more of the face burning from the previous episode.

     





Edit"
tt0286486,tt0699521,V,"A severed arm is placed on a detectives desk.

     





Edit"
tt0286486,tt0699521,V,"A man puts a woman in the trunk of his car and beats her face until she's unconscious.

     





Edit"
tt0286486,tt0699521,V,"A man is shot in the stomach, the wound is very bloody.

     





Edit"
tt0286486,tt0699521,P,"God's name is repeatedly abused.

     





Edit"
tt0286486,tt0699521,P,"A few uses of sh*t, ass, bitch, prick, n*gga, cracker.

     





Edit"
tt8772296,tt8806272,S,"A movie is shown extremely briefly where a woman's breasts are shown. Extremely brief and easy to miss

     





Edit"
tt8772296,tt8806272,V,"Someone is shown strapped to a chair, completely on fire, and gets shot about six times with mild blood spurts. This is a fantasy scene and completely comedic

     





Edit"
tt8772296,tt8806272,P,"70 uses of fuck and 1 use of cunt.

     





Edit"
tt6226232,tt14380608,V,"Missy cuts sheldon's picture

     





Edit"
tt6226232,tt14380608,P,"Strong use of profanity throughout

     





Edit"
tt6226232,tt14380608,I,"Lots of fighting, Angry yelling

     





Edit"
tt6226232,tt14380608,I,"Sheldon and Missy run away from home

     





Edit"
tt6226232,tt14380608,I,"Lots of fighting, borderline domestic violence

     





Edit"
tt6226232,tt14380608,I,"Missy says she hates everyone

     





Edit"
tt2085059,tt2290780,S,"Sex scene, no nudity is shown

     





Edit"
tt2085059,tt2290780,V,"A woman argues with a man, she hits him multiple times on the chest and shoulders and pushes him.

     





Edit"
tt2085059,tt2290780,P,"11 instances of the word ""shit"" 5 uses of the f-word

     





Edit"
tt2085059,tt2290780,D,"The woman drinks a lot of alcohol as a coping mechanism. She throws up a few times

     





Edit"
tt2085059,tt2290780,I,"Major plot theme deals with death and the grieving process

     





Edit"
tt1844624,tt22480332,S,"Men kissing. Conversation about venerial disease. Attempted seductions. Topless man.

     





Edit"
tt1844624,tt22480332,V,"Violent fights. Shootings.

     





Edit"
tt4218618,tt4722868,S,"has a sex scene, the man and woman are shown taking their clothes off nudity is shown, thrusting and moaning shown as well.

     





Edit"
tt1796960,tt3505184,S,"A man and woman have sex, some thrusting, she has a bra on.

     





Edit"
tt2741602,tt7104292,V,"Explosions. SHooting.

     





Edit"
tt2741602,tt7104292,I,"Intrigue and danger.

     





Edit"
tt2788432,tt4277114,I,"A juror loses her mind and attempts to escape the hotel. This scene displays the amount of mental pressure that the jurors have been through.

     





Edit"
tt3551096,tt7979304,S,"Lesbian and bisexual characters.

     





Edit"
tt6317068,tt10410150,S,"A strip club is in the episode.

     





Edit"
tt6317068,tt10410150,I,"HUE gets caught by the cops.

     





Edit"
tt4270492,tt4674946,S,"1.In the middle of the episode there is a Lesbian scene, with 2 women, laying in bed, they are laying on top of each other naked.They have no clothes on at all. You see there boobs. They have no underwear on, but their bottoms are not shown. You hear moaning as they are having sex.

     





Edit"
tt0437741,tt2879638,P,"Bitch.. F'ing. Pissed.

     





Edit"
tt0121955,tt17049044,S,"A reference to breasts

     





Edit"
tt0121955,tt17049044,S,"Mr. Garrison tells the children about his new homosexual partner and their sexual relationship, multiple times in detail. This is comedic

     





Edit"
tt0121955,tt17049044,S,"At the end a man says I won't cover my dick and tit's

     





Edit"
tt0121955,tt17049044,P,"Lots of profanity, typical for SP

     





Edit"
tt0121955,tt17049044,P,"About 15 uses of fuck

     





Edit"
tt0121955,tt17049044,I,"The references to Nazi Germany may be offensive to some, however this is normal in the show. The episode itself is tamer than many other South Park episodes.

     





Edit"
tt0348914,tt0556299,S,"A scene, where 2 women are unclothed and in a bath tub. A third woman is clothed. She is washing one of the other two. A woman's breasts are visible and 2 kiss passionately. The third unclothed woman's rear is visible in several cuts.

     





Edit"
tt0348914,tt0556299,S,"Sexual themes involving prostitution.

     





Edit"
tt0348914,tt0556299,S,"A woman's nipples are semi-visible through a white night-gown.

     





Edit"
tt0348914,tt0556299,S,"A sex scene features a man thrusting on top of a woman in period lingerie. He rolls off and one of her breasts is briefly visible.

     





Edit"
tt0348914,tt0556299,V,"The decapitated head of an Indian is shown as a man rides around on horseback showing it to all of Deadwood.

     





Edit"
tt0348914,tt0556299,P,"Strong r-rated language throughout. Many f-words (approaching sixty). Insults include c---s-----er, c--t. Religious swearing is less frequent, but also used.

     





Edit"
tt1845307,tt2358968,S,"Max says that she has had plenty of pearl necklaces and they were all sticky and none of them were lucky (this is a reference to a sex term).

     





Edit"
tt1845307,tt2358968,V,"None.

     





Edit"
tt1845307,tt2358968,P,"1x of Damn

     





Edit"
tt1845307,tt2358968,P,"1x of Bitch

     





Edit"
tt1845307,tt2358968,D,"None.

     





Edit"
tt1845307,tt2358968,I,"Max gets hit by a car (the mirror hits her and she is fine).

     





Edit"
tt1845307,tt2358968,I,"A woman cracks a tooth on a cupcake that has a pearl necklace bead inside.

     





Edit"
tt0361217,tt0816896,S,"A man's rear is shown as he gets out of the shower. A young man is shown nude from the rear as he offers another man ""the best blow job you've ever had"".

     





Edit"
tt0361217,tt0816896,V,"Man punches a man in his face, causes him to bleed

     





Edit"
tt0412142,tt0606039,S,"While there is no explicit or implicit sexual conduct in this episode, it should be noted that a teenaged character admits to seducing her biological father while the latter was drunk in order to make him more pliable to her future requests for material things or freedoms. She also admits to doing the same to other people she needed favors from.

     





Edit"
tt0412142,tt0606039,S,"An x-ray of a breast is shown.

     





Edit"
tt0412142,tt0606039,S,"Some supermodels are wearing revealing clothing.

     





Edit"
tt0412142,tt0606039,S,"When the girl finds of the diagnosis (that she is actually a male whose testes never developed, she is angry with house and takes off her hospital gown, declaring that she is a girl. Nothing is shown.

     





Edit"
tt0412142,tt0606039,S,"House drops his pants at one point (just his pants) to show Cuddy his leg so she will treat him for his pain.

     





Edit"
tt0412142,tt0606039,V,"House shows Cuddy deterioration in his right leg. You can see a scar that looks open and severe deterioration of his thigh muscle.

     





Edit"
tt0412142,tt0606039,V,"House hits Wilson once in the leg with his cane.

     





Edit"
tt0412142,tt0606039,P,"The patient's father calls House an SOB.

     





Edit"
tt0412142,tt0606039,P,"Several euphemisms for breasts and buttocks are used.

     





Edit"
tt0412142,tt0606039,D,"The patient admits to making her father drunk, and it is discovered that she took heroin at one point.

     





Edit"
tt0412142,tt0606039,D,"Cuddy tells House that he is becoming a junkie when he asks her to give him a shot of morphine for the pain in his leg.

     





Edit"
tt0412142,tt0606039,I,"There are several moments in which the patient is twitching uncontrollably, which may be frightening to some children.

     





Edit"
tt0412142,tt0606039,I,"There is a moment in which the patient flatlines.

     





Edit"
tt0412142,tt0606039,I,"There is a moment in which the patient exhibits short-term memory less which may be frightening to some children.

     





Edit"
tt0412142,tt0606039,I,"House shows Cuddy his leg, which might be frightening (see Violence & Gore section).

     





Edit"
tt1124373,tt1261703,S,"Male and female have sex in bed, grunting and moaning but no nudity shown.

     





Edit"
tt1124373,tt1261703,D,"Pretty much every character in this show smokes.

     





Edit"
tt0096697,tt0701148,S,"The Red Hot Chilli Peppers perform topless and wear undies.

     





Edit"
tt0096697,tt0701148,S,"The Crazy Old Man dances around in his underwear.

     





Edit"
tt0096697,tt0701148,V,"Krusty shoots Luke Perry from a cannon through some buildings and into a pillow factory that is blown up by dynamite. This is only played for laughs.

     





Edit"
tt0096697,tt0701148,P,"""What the hell"" is said two or three times, S.O.B. is said four times (3 by Gabbo, 1 by Kent Brockman).

     





Edit"
tt0096697,tt0701148,D,"Bart smokes a bubble pipe.

     





Edit"
tt1190634,tt8100946,S,"A woman is seen on top of a man arms tied to the bed (her breasts are briefly visible), she blindfolds him then proceeds to morph into a man and has sex with him while taking compromising videos and pictures with a cell phone. (This lasts for about 10 seconds and it is comical)

     





Edit"
tt1190634,tt8100946,S,"A woman is nearly raped by two men.

     





Edit"
tt1190634,tt8100946,S,"Home landers penis is shown.

     





Edit"
tt1190634,tt8100946,V,"A man has a bomb fitted inside his body which detonates, resulting in blood, bones, flesh and organs spraying all over the room. The entire space is covered in an extremely bloody and gory mess

     





Edit"
tt1190634,tt8100946,V,"A bomb goes off in an apartment building.

     





Edit"
tt1190634,tt8100946,P,"Very strong language: ""Fuck"" (60x) and ""Cunt"" (1x)

     





Edit"
tt1190634,tt8100946,D,"One of Butcher's Associates lives in a place where there's some alcoholic beverages and his assistant (girl) smokes there.

     





Edit"
tt4158110,tt5345894,V,"A man is hit by a car. His body is seen lying on the floor after impact, with a lot of blood all over him.

     





Edit"
tt4158110,tt5345894,V,"A man has his head smashed in. While the impact isn't shown, a lot of blood can be seen spraying onto the killer's pants.

     





Edit"
tt4158110,tt5345894,V,"A man has a ton of cuts and bruises over his face upon waking up, with blood filling up his left eye.

     





Edit"
tt4158110,tt5345894,V,"Blood is seen coming out the tip of a man's finger after being injected with a syringe.

     





Edit"
tt4158110,tt5345894,V,"Moderate violence. There are two brief moments of comic/cartoonish violence with visible blood, multiple depictions of a man being beaten and kidnapped along with a graphic shot of a needle penetrating a man's finger tip. No gore or brutal violence, however.

     





Edit"
tt4158110,tt5345894,P,"Fuck, cocksucker and shit are among the swears used in this episode. The swearing is very infrequent.

     





Edit"
tt4158110,tt5345894,I,"Rated TV-MA for language and some violent content.

     





Edit"
tt0306414,tt0749439,S,"There are some pictures shown that despict some corpses of naked men. Their genitals are shown in detail.

     





Edit"
tt0306414,tt0749439,S,"These pictures are shown many times during the episode.

     





Edit"
tt0306414,tt0749439,V,"Some pictures of naked men corpses are shown. They have their heads, hands and foots severed. Very disturbing and gruesome.

     





Edit"
tt0306414,tt0749439,P,"""fuck"" and ""shit"" are constantly used.

     





Edit"
tt0306414,tt0749439,D,"Many talks about drugs. Also, some drugs are visible, its consume too.

     





Edit"
tt0306414,tt0749439,I,"We see some very graphic pictures of corpses of men naked. Severed heads, hands and foots. Extremely gruesome and disturbing.

     





Edit"
tt0306414,tt0749439,I,"The ending is quite depressing.

     





Edit"
tt0306414,tt0749439,I,"Rated TV-MA for disturbing gruesome images, some graphic nudity, and pervasive language.

     





Edit"
tt0206512,tt1895138,S,"SpongeBob says in A Friendly Game, ""Oh, where did our balls go?"" Meaning his and Patrick's golf balls.

     





Edit"
tt0206512,tt1895138,V,"Patrick points his golf club at the storn clouds which emit lightning and burn him to a crisp in A Friendly Game.

     





Edit"
tt4477976,tt7728412,S,"A naked man tries on a swimsuit in a store aisle as a woman walks by. No nudity shown. His genitals are pixelated.

     





Edit"
tt4786824,tt8071426,S,"Anne and Parker Bowles have sex, they are seen in underwear between bouts.

     





Edit"
tt4786824,tt8071426,S,"We are to assume that Charles and Camilla have had sex, as she is smoking while bathing in the palace after a dinner date.

     





Edit"
tt4786824,tt8071426,S,"No actual nudity is seen.

     





Edit"
tt4786824,tt8071426,D,"Camilla smokes cigarettes twice, including in the bathtub.

     





Edit"
tt1442449,tt1472905,S,"A man's penis is seen prominently in three different scenes, another's is in the background.

     





Edit"
tt1442449,tt1472905,S,"Dozens of bare breasts are seen sporadically in many different scenes, mostly non sexual.

     





Edit"
tt1442449,tt1472905,S,"At 15:09 a man walks through the place gladiators are held and offers them coins for their victory's. All while many topless women follow behind him. In exchange for some of their coin he will let them have sex with the topples women.

     





Edit"
tt1442449,tt1472905,S,"Crixus is on top of Lucretia and his buttocks are visible. He has raised one leg of Lucretia and penetrated her. Her breasts are visible and there is a close-up scene of her nipple.

     





Edit"
tt1442449,tt1472905,S,"Crixus throws Lucretia roughly on the bed and spreads her legs forcefully. It is implied that he roughly penetrates her and has hard sex with her. She moans loudly due to sexual excitement.

     





Edit"
tt0413573,tt31406897,D,"Being a medical show, there will be drugs and alcohol everywhere.

     





Edit"
tt0439100,tt0745208,S,"Nancy uses a vibrator, under covers.

     





Edit"
tt0439100,tt0745208,S,"Sexual dialog.

     





Edit"
tt0439100,tt0745208,S,"Celia has sex with Conrad in an automobile, both clothed.

     





Edit"
tt0439100,tt0745208,S,"Sharon has sex with Andy, hands cover her breasts.

     





Edit"
tt0439100,tt0745208,S,"Megan has sex with Silas, she wears a bra, mostly under covers.

     





Edit"
tt0439100,tt0745208,S,"Nancy recalls sex with her late husband.

     





Edit"
tt7660850,tt10495526,P,"Many uses of 'fuck', although significantly less than in previous episodes.

     





Edit"
tt7660850,tt10495526,D,"Some drinking at an event.

     





Edit"
tt5071412,tt7258794,S,"Ruth procures a prostitute for Cade at a motel. The girl had been turning tricks at the bar, Ruth interrupted her in the midst of a trick.

     





Edit"
tt5071412,tt7258794,V,"Some killings. Substantial blood spatter.

     





Edit"
tt5071412,tt7258794,P,"Some F***s and others

     





Edit"
tt5071412,tt7258794,D,"Cade smokes cigarettes in most of his scenes.

     





Edit"
tt5071412,tt7258794,D,"Drinking much beer by Cade and his buddies.

     





Edit"
tt5071412,tt7258794,I,"Various threats and gun-toting by Wendy and cartel operatives.

     





Edit"
tt5555260,tt6115024,S,"A woman says she's turned on by a washing machine; the man lifts her and says ""I'll show you turned on."" She giggles and the scene ends.

     





Edit"
tt5555260,tt6115024,V,"Two boys get into a fight on a football field; they are pulled off each other quickly, no blood/injuries occur. Two men start shoving each other and get into a fight on the street, though it is shot in a comical light.

     





Edit"
tt5555260,tt6115024,D,"A man and a woman share ""special"" marijuana brownies.

     





Edit"
tt3526078,tt10065374,D,"Wine tasting at a winery where mother and son sample so much they become drunk.

     





Edit"
tt2733252,tt5058088,I,"Prisoners stand on a gallows waiting for hanging.

     





Edit"
tt6078096,tt9273658,S,"A man removes his pants and underwear to have spontaneous sex with a woman. Her legs are spread into the air and his butt is shown thrusting into the woman. She is heard moaning in pleasure.

     





Edit"
tt18335752,tt23214844,S,"None, besides a woman sleeping in a negligee.

     





Edit"
tt0050051,tt0673405,S,"The episode opens with a woman sunbathing, nude, hidden by two strategically placed branches. Her bare back is shown a few more times, from above the waist, up. Scandalous for its time, but common, today.

     





Edit"
tt0050051,tt0673405,D,"Arlene smokes cigarettes.

     





Edit"
tt0121955,tt0705934,S,"One of the characters is worried that his brother will get his penis cut off, although he is only getting circumsized.

     





Edit"
tt0121955,tt0705934,S,"One reference to ""masturbation"", a character says: ""Yes, the fireman is very magical. If you rub his helmet, he spits in your eye"".

     





Edit"
tt0121955,tt0705934,V,"Ike is circumcised off screen. Kenny dies as usual.

     





Edit"
tt0121955,tt0705934,P,"One use of damn. Two uses of marijuana. One use of hell.

     





Edit"
