Title,Season,Day of Week,Episode Date,Episode,18-49 Demo,Viewers (millions),IMDb Series ID,season,episode,IMDb Episode ID
all rise,2,Mon,2021-05-17,16,0.51,3.816,tt10329042,2.0,16.0,tt14586452
all rise,2,Mon,2021-05-24,17,0.38,3.295,tt10329042,2.0,17.0,tt14597048
the haves and the have nots,6,Tues,2019-05-07,1,0.33,1.517,tt2729716,,,
the haves and the have nots,6,Tues,2019-05-14,2,0.3,1.438,tt2729716,,,
the haves and the have nots,6,Tues,2019-05-21,3,0.28,1.404,tt2729716,,,
the haves and the have nots,6,Tues,2019-05-28,4,0.29,1.564,tt2729716,,,
the haves and the have nots,6,Tues,2019-06-04,5,0.29,1.621,tt2729716,,,
the haves and the have nots,6,Tues,2019-06-11,6,0.26,1.487,tt2729716,,,
the haves and the have nots,6,Tues,2019-06-18,7,0.38,1.933,tt2729716,,,
the haves and the have nots,6,Tues,2019-06-25,8,0.32,1.852,tt2729716,,,
the haves and the have nots,6,Tues,2019-07-02,9,0.37,1.847,tt2729716,,,
candy crush,1,Sun,2017-07-09,1,1.1,4.051,,,,
candy crush,1,Sun,2017-07-16,2,0.8,2.855,,,,
candy crush,1,Sun,2017-07-23,3,0.5,2.281,,,,
candy crush,1,Sun,2017-07-30,4,0.5,2.415,,,,
candy crush,1,Sun,2017-08-06,5,0.4,1.994,,,,
candy crush,1,Sun,2017-08-13,6,0.5,2.204,,,,
candy crush,1,Sun,2017-08-20,7,0.4,1.98,,,,
candy crush,1,Sun,2017-08-27,8,0.4,2.014,,,,
candy crush,1,Sun,2017-09-02,9,0.2,1.278,,,,
candy crush,1,Sun,2017-09-02,10,0.3,1.169,,,,
tyler perrys house of payne,10,Weds,2023-03-22,1,0.13,0.589,,,,
tyler perrys house of payne,10,Weds,2023-03-29,2,0.14,0.588,,,,
tyler perrys house of payne,10,Weds,2023-04-05,3,0.14,0.53,,,,
tyler perrys house of payne,10,Weds,2023-04-12,4,0.11,0.518,,,,
tyler perrys house of payne,10,Weds,2023-04-19,5,0.12,0.5,,,,
tyler perrys house of payne,10,Weds,2023-04-26,6,0.13,0.525,,,,
tyler perrys house of payne,10,Weds,2023-05-03,7,0.13,0.491,,,,
tyler perrys house of payne,10,Weds,2023-05-10,8,0.11,0.469,,,,
tyler perrys house of payne,10,Weds,2023-05-17,9,0.07,0.426,,,,
tyler perrys house of payne,10,Weds,2023-05-24,10,0.15,0.605,,,,
tyler perrys house of payne,10,Weds,2023-08-16,11,0.14,0.613,,,,
tyler perrys house of payne,10,Weds,2023-08-16,12,0.14,0.634,,,,
tyler perrys house of payne,10,Weds,2023-08-16,13,0.13,0.654,,,,
tyler perrys house of payne,10,Weds,2023-08-23,14,0.12,0.494,,,,
tyler perrys house of payne,10,Weds,2023-08-23,15,0.13,0.529,,,,
tyler perrys house of payne,10,Weds,2023-08-23,16,0.13,0.513,,,,
tyler perrys house of payne,10,Weds,2023-08-30,17,0.12,0.48,,,,
tyler perrys house of payne,10,Weds,2023-08-30,18,0.14,0.499,,,,
tyler perrys house of payne,10,Weds,2023-08-30,19,0.14,0.515,,,,
tyler perrys house of payne,10,Weds,2023-09-06,20,0.11,0.539,,,,
tyler perrys house of payne,10,Weds,2023-09-06,21,0.14,0.599,,,,
tyler perrys house of payne,10,Weds,2023-09-06,22,0.12,0.56,,,,
sullivans crossing,1,Weds,2023-10-04,1,0.06,0.494,tt21064598,,,
sullivans crossing,1,Weds,2023-10-11,2,0.04,0.436,tt21064598,,,
sullivans crossing,1,Weds,2023-10-18,3,0.05,0.443,tt21064598,,,
sullivans crossing,1,Weds,2023-10-25,4,0.07,0.438,tt21064598,,,
sullivans crossing,1,Weds,2023-11-01,5,0.05,0.431,tt21064598,,,
sullivans crossing,1,Weds,2023-11-08,6,0.05,0.412,tt21064598,,,
sullivans crossing,1,Weds,2023-11-15,7,0.04,0.505,tt21064598,,,
sullivans crossing,1,Weds,2023-11-22,8,0.04,0.51,tt21064598,,,
sullivans crossing,1,Weds,2023-11-29,9,0.04,0.43,tt21064598,,,
sullivans crossing,1,Weds,2023-12-13,10,0.03,0.373,tt21064598,,,
a million little things,2,Thurs,2019-09-26,1,1.03,4.985,tt7608248,2.0,1.0,tt9728114
a million little things,2,Thurs,2019-10-03,2,0.85,4.77,tt7608248,2.0,2.0,tt10465966
a million little things,2,Thurs,2019-10-10,3,0.79,4.231,tt7608248,2.0,3.0,tt10746488
a million little things,2,Thurs,2019-10-17,4,0.73,4.046,tt7608248,2.0,4.0,tt10939208
a million little things,2,Thurs,2019-10-24,5,0.86,4.379,tt7608248,2.0,5.0,tt11076258
a million little things,2,Thurs,2019-10-31,6,0.66,4.159,tt7608248,2.0,6.0,tt11125868
a million little things,2,Thurs,2019-11-07,7,0.76,4.452,tt7608248,2.0,7.0,tt11182116
a million little things,2,Thurs,2019-11-14,8,0.81,4.565,tt7608248,2.0,8.0,tt11182148
a million little things,2,Thurs,2019-11-21,9,0.75,4.586,tt7608248,2.0,9.0,tt11235616
a million little things,2,Thurs,2020-01-23,10,0.73,4.167,tt7608248,2.0,10.0,tt11071772
a million little things,2,Thurs,2020-01-30,11,0.58,3.807,tt7608248,2.0,11.0,tt11317416
a million little things,2,Thurs,2020-02-06,12,0.66,3.732,tt7608248,2.0,12.0,tt11300920
a million little things,2,Thurs,2020-02-13,13,0.58,3.647,tt7608248,2.0,13.0,tt11676012
a million little things,2,Thurs,2020-02-20,14,0.56,3.652,tt7608248,2.0,14.0,tt11723874
a million little things,2,Thurs,2020-02-27,15,0.6,3.679,tt7608248,2.0,15.0,tt11770832
a million little things,2,Thurs,2020-03-05,16,0.59,3.644,tt7608248,2.0,16.0,tt11786452
a million little things,2,Thurs,2020-03-12,17,0.59,3.747,tt7608248,2.0,17.0,tt11833306
a million little things,2,Thurs,2020-03-19,18,0.7,4.131,tt7608248,2.0,18.0,tt11833310
a million little things,2,Thurs,2020-03-26,19,0.7,4.267,tt7608248,2.0,19.0,tt11833314
americas most wanted,27,Mon,2024-01-22,1,0.3,2.155,tt0094415,,,
americas most wanted,27,Mon,2024-01-29,2,0.29,1.947,tt0094415,,,
americas most wanted,27,Mon,2024-02-05,3,0.23,1.936,tt0094415,,,
americas most wanted,27,Mon,2024-02-12,4,0.2,1.644,tt0094415,,,
americas most wanted,27,Mon,2024-02-19,5,0.28,1.651,tt0094415,,,
americas most wanted,27,Mon,2024-02-26,6,0.21,1.654,tt0094415,,,
sinner,1,Weds,2017-08-02,1,0.42,1.633,,,,
sinner,1,Weds,2017-08-09,2,0.43,1.413,,,,
sinner,1,Weds,2017-08-16,3,0.51,1.643,,,,
sinner,1,Weds,2017-08-23,4,0.53,1.759,,,,
sinner,1,Weds,2017-08-30,5,0.52,1.837,,,,
sinner,1,Weds,2017-09-06,6,0.55,1.842,,,,
sinner,1,Weds,2017-09-13,7,0.54,1.837,,,,
sinner,1,Weds,2017-09-20,8,0.77,2.438,,,,
world of dance,4,Tues,2020-05-26,1,0.97,5.0,tt5895884,4.0,1.0,tt11872890
world of dance,4,Tues,2020-06-02,2,0.84,4.271,tt5895884,4.0,2.0,tt11872892
world of dance,4,Tues,2020-06-09,3,0.78,4.335,tt5895884,4.0,3.0,tt11872894
world of dance,4,Tues,2020-06-16,4,0.85,4.16,tt5895884,4.0,4.0,tt11872900
world of dance,4,Tues,2020-06-23,5,0.78,4.101,tt5895884,4.0,5.0,tt11872902
world of dance,4,Tues,2020-06-30,6,0.79,3.992,tt5895884,4.0,6.0,tt11872904
world of dance,4,Tues,2020-07-14,7,0.7,3.755,tt5895884,4.0,7.0,tt11872906
world of dance,4,Tues,2020-07-21,8,0.52,3.275,tt5895884,4.0,8.0,tt11872908
world of dance,4,Tues,2020-07-28,9,0.67,3.587,tt5895884,4.0,9.0,tt11872910
world of dance,4,Tues,2020-08-04,10,0.68,3.803,tt5895884,4.0,10.0,tt11872914
world of dance,4,Tues,2020-08-11,11,0.62,3.766,tt5895884,4.0,11.0,tt12874678
world of dance,4,Weds,2020-08-12,12,0.64,4.074,tt5895884,4.0,12.0,tt12899112
power book iii raising kanan,1,Sun,2021-07-18,1,0.14,0.438,tt11761176,,,
power book iii raising kanan,1,Sun,2021-07-25,2,0.12,0.392,tt11761176,,,
power book iii raising kanan,1,Sun,2021-08-01,3,0.08,0.307,tt11761176,,,
power book iii raising kanan,1,Sun,2021-08-08,4,0.14,0.378,tt11761176,,,
power book iii raising kanan,1,Sun,2021-08-15,5,0.13,0.386,tt11761176,,,
power book iii raising kanan,1,Sun,2021-08-29,6,0.08,0.348,tt11761176,,,
power book iii raising kanan,1,Sun,2021-09-05,7,0.08,0.27,tt11761176,,,
power book iii raising kanan,1,Sun,2021-09-12,8,0.12,0.418,tt11761176,,,
power book iii raising kanan,1,Sun,2021-09-19,9,0.18,0.486,tt11761176,,,
power book iii raising kanan,1,Sun,2021-09-26,10,0.13,0.458,tt11761176,,,
9jkl,1,Mon,2017-10-02,1,1.56,8.208,tt6461794,1.0,1.0,tt6928608
9jkl,1,Mon,2017-10-09,2,1.37,7.042,tt6461794,1.0,2.0,tt7440832
9jkl,1,Mon,2017-10-16,3,1.25,6.663,tt6461794,1.0,3.0,tt7440834
9jkl,1,Mon,2017-10-23,4,1.36,7.172,tt6461794,1.0,4.0,tt7476660
9jkl,1,Mon,2017-10-30,5,0.85,5.049,tt6461794,1.0,5.0,tt7490378
9jkl,1,Mon,2017-11-06,6,0.79,4.359,tt6461794,1.0,6.0,tt7549594
9jkl,1,Mon,2017-11-13,7,0.81,4.332,tt6461794,1.0,7.0,tt7549584
9jkl,1,Mon,2017-11-20,8,0.83,4.421,tt6461794,1.0,8.0,tt7558732
9jkl,1,Mon,2017-11-27,9,0.88,4.603,tt6461794,1.0,9.0,tt7598154
9jkl,1,Mon,2017-12-04,10,0.78,4.621,tt6461794,1.0,10.0,tt7599956
9jkl,1,Mon,2017-12-11,11,0.74,4.304,tt6461794,1.0,11.0,tt7599960
9jkl,1,Mon,2017-12-18,12,0.69,4.291,tt6461794,1.0,12.0,tt7599962
9jkl,1,Mon,2018-01-15,13,1.01,5.212,tt6461794,1.0,13.0,tt7599966
9jkl,1,Mon,2018-01-22,14,0.78,4.718,tt6461794,1.0,14.0,tt7798436
9jkl,1,Mon,2018-01-29,15,0.85,4.816,tt6461794,1.0,15.0,tt7819486
9jkl,1,Mon,2018-02-05,16,0.86,4.877,tt6461794,1.0,16.0,tt7863048
the masked singer,1,Weds,2019-01-02,1,2.97,9.361,tt7670568,1.0,1.0,tt8787360
the masked singer,1,Weds,2019-01-09,2,2.31,7.07,tt7670568,1.0,2.0,tt9347444
the masked singer,1,Weds,2019-01-16,3,2.25,6.943,tt7670568,1.0,3.0,tt9347558
the masked singer,1,Weds,2019-01-23,4,2.29,7.144,tt7670568,1.0,4.0,tt9347562
the masked singer,1,Weds,2019-01-30,5,2.57,7.868,tt7670568,1.0,5.0,tt9347568
the masked singer,1,Weds,2019-02-06,6,2.21,7.131,tt7670568,1.0,6.0,tt9347570
the masked singer,1,Weds,2019-02-13,7,2.37,7.84,tt7670568,1.0,7.0,tt9347574
the masked singer,1,Weds,2019-02-20,8,2.66,8.267,tt7670568,1.0,8.0,tt9347598
the masked singer,1,Weds,2019-02-27,9,2.64,8.581,tt7670568,1.0,9.0,tt9347606
the masked singer,1,Weds,2019-02-27,10,3.58,11.467,tt7670568,1.0,10.0,tt9347610
pandora,1,Tues,2019-07-16,1,0.13,0.718,tt15719028,1.0,1.0,tt18299042
pandora,1,Tues,2019-07-23,2,0.11,0.591,tt15719028,1.0,2.0,tt18299074
pandora,1,Tues,2019-07-30,3,0.14,0.523,tt15719028,1.0,3.0,tt18300564
pandora,1,Tues,2019-08-06,4,0.1,0.558,tt15719028,1.0,4.0,tt18301122
pandora,1,Tues,2019-08-13,5,0.12,0.587,tt15719028,1.0,5.0,tt18301266
pandora,1,Tues,2019-08-20,6,0.18,0.617,tt15719028,1.0,6.0,tt18301394
pandora,1,Tues,2019-08-27,7,0.14,0.524,tt15719028,1.0,7.0,tt18301566
pandora,1,Tues,2019-09-03,8,0.11,0.462,tt15719028,1.0,8.0,tt18301672
pandora,1,Tues,2019-09-10,9,0.15,0.618,tt15719028,1.0,9.0,tt18301756
pandora,1,Tues,2019-09-17,10,0.13,0.536,tt15719028,1.0,10.0,tt18301828
pandora,1,Tues,2019-09-24,11,0.1,0.449,tt15719028,,,
pandora,1,Tues,2019-10-01,12,0.12,0.503,tt15719028,,,
pandora,1,Tues,2019-10-01,13,0.08,0.384,tt15719028,,,
motherland fort salem,3,Tues,2022-06-21,1,0.04,0.087,tt9900092,,,
motherland fort salem,3,Tues,2022-06-28,2,0.03,0.082,tt9900092,,,
motherland fort salem,3,Tues,2022-07-05,3,0.05,0.113,tt9900092,,,
motherland fort salem,3,Tues,2022-07-12,4,0.02,0.07,tt9900092,,,
motherland fort salem,3,Tues,2022-07-19,5,0.03,0.082,tt9900092,,,
motherland fort salem,3,Tues,2022-07-26,6,0.03,0.067,tt9900092,,,
motherland fort salem,3,Tues,2022-08-02,7,0.04,0.114,tt9900092,,,
motherland fort salem,3,Tues,2022-08-09,8,0.03,0.118,tt9900092,,,
motherland fort salem,3,Tues,2022-08-16,9,0.03,0.103,tt9900092,,,
motherland fort salem,3,Tues,2022-08-23,10,0.02,0.098,tt9900092,,,
yellowstone,4,Sun,2021-11-07,1,1.62,8.383,tt4236770,4.0,1.0,tt12100292
yellowstone,4,Sun,2021-11-07,2,1.49,7.841,tt4236770,4.0,2.0,tt13144958
yellowstone,4,Sun,2021-11-14,3,1.48,7.491,tt4236770,4.0,3.0,tt15766278
yellowstone,4,Sun,2021-11-21,4,1.32,7.421,tt4236770,4.0,4.0,tt15977870
yellowstone,4,Sun,2021-11-28,5,1.42,7.89,tt4236770,4.0,5.0,tt16102172
yellowstone,4,Sun,2021-12-05,6,1.31,7.283,tt4236770,4.0,6.0,tt16118304
yellowstone,4,Sun,2021-12-12,7,1.34,7.537,tt4236770,4.0,7.0,tt14569776
yellowstone,4,Sun,2021-12-19,8,1.36,7.739,tt4236770,4.0,8.0,tt15977872
yellowstone,4,Sun,2021-12-26,9,1.26,7.475,tt4236770,4.0,9.0,tt16433298
yellowstone,4,Sun,2022-01-02,10,1.76,9.34,tt4236770,4.0,10.0,tt16433302
counterpart,1,Sun,2017-12-10,1,0.08,0.394,tt4643084,1.0,1.0,tt4912028
counterpart,1,Sun,2018-01-28,2,0.11,0.506,tt4643084,1.0,2.0,tt4912030
counterpart,1,Sun,2018-02-04,3,0.08,0.299,tt4643084,1.0,3.0,tt6410806
counterpart,1,Sun,2018-02-11,4,0.1,0.36,tt4643084,1.0,4.0,tt6410816
counterpart,1,Sun,2018-02-18,5,0.1,0.416,tt4643084,1.0,5.0,tt6459228
counterpart,1,Sun,2018-02-25,6,0.11,0.429,tt4643084,1.0,6.0,tt6459232
counterpart,1,Sun,2018-03-04,7,0.09,0.268,tt4643084,1.0,7.0,tt6477420
counterpart,1,Sun,2018-03-11,8,0.06,0.31,tt4643084,1.0,8.0,tt6477424
counterpart,1,Sun,2018-03-18,9,0.1,0.342,tt4643084,1.0,9.0,tt6477426
counterpart,1,Sun,2018-04-01,10,0.1,0.383,tt4643084,1.0,10.0,tt6477430
industry,2,Mon,2022-08-01,1,0.01,0.082,tt7671070,2.0,1.0,tt13621464
industry,2,Mon,2022-08-08,2,0.01,0.076,tt7671070,2.0,2.0,tt15092144
industry,2,Mon,2022-08-15,3,0.01,0.075,tt7671070,2.0,3.0,tt15092148
industry,2,Mon,2022-08-22,4,0.01,0.094,tt7671070,2.0,4.0,tt16912242
industry,2,Mon,2022-08-29,5,0.01,0.067,tt7671070,2.0,5.0,tt16912244
industry,2,Mon,2022-09-05,6,0.02,0.145,tt7671070,2.0,6.0,tt16912246
industry,2,Mon,2022-09-12,7,0.0,0.053,tt7671070,2.0,7.0,tt16912252
industry,2,Mon,2022-09-19,8,0.01,0.127,tt7671070,2.0,8.0,tt16912510
superstition,1,Fri,2017-10-20,1,0.12,0.453,tt7379872,1.0,1.0,tt7386846
superstition,1,Fri,2017-10-27,2,0.08,0.334,tt7379872,1.0,2.0,tt7386852
superstition,1,Fri,2017-11-03,3,0.1,0.402,tt7379872,1.0,3.0,tt7395868
superstition,1,Fri,2017-11-10,4,0.09,0.396,tt7379872,1.0,4.0,tt7410536
superstition,1,Fri,2017-11-17,5,0.09,0.347,tt7379872,1.0,5.0,tt7479660
superstition,1,Fri,2017-12-01,6,0.07,0.252,tt7379872,1.0,6.0,tt7535390
superstition,1,Thurs,2017-12-14,7,0.04,0.198,tt7379872,1.0,7.0,tt7537466
superstition,1,Thurs,2017-12-21,8,0.05,0.279,tt7379872,1.0,8.0,tt7479206
superstition,1,Thurs,2017-12-28,9,0.08,0.283,tt7379872,1.0,9.0,tt7604328
superstition,1,Thurs,2018-01-04,10,0.07,0.267,tt7379872,1.0,10.0,tt7593730
superstition,1,Thurs,2018-01-11,11,0.14,0.478,tt7379872,1.0,11.0,tt7604302
superstition,1,Thurs,2018-01-18,12,0.12,0.317,tt7379872,1.0,12.0,tt7604310
queen of the south,5,Weds,2021-04-07,1,0.23,0.687,tt1064899,5.0,1.0,tt11086870
queen of the south,5,Weds,2021-04-14,2,0.19,0.656,tt1064899,5.0,2.0,tt12016436
queen of the south,5,Weds,2021-04-21,3,0.14,0.562,tt1064899,5.0,3.0,tt13369692
queen of the south,5,Weds,2021-04-28,4,0.23,0.766,tt1064899,5.0,4.0,tt13508262
queen of the south,5,Weds,2021-05-05,5,0.17,0.704,tt1064899,5.0,5.0,tt13508266
queen of the south,5,Weds,2021-05-12,6,0.19,0.707,tt1064899,5.0,6.0,tt13508270
queen of the south,5,Weds,2021-05-19,7,0.16,0.67,tt1064899,5.0,7.0,tt13508274
queen of the south,5,Weds,2021-05-26,8,0.2,0.64,tt1064899,5.0,8.0,tt13508276
queen of the south,5,Weds,2021-06-02,9,0.18,0.793,tt1064899,5.0,9.0,tt13508278
queen of the south,5,Weds,2021-06-09,10,0.24,0.894,tt1064899,5.0,10.0,tt13508282
room 104,3,Fri,2019-09-13,1,0.05,0.274,tt6064882,3.0,1.0,tt9461486
room 104,3,Fri,2019-09-20,2,0.06,0.25,tt6064882,3.0,2.0,tt9476842
room 104,3,Fri,2019-09-27,3,0.04,0.219,tt6064882,3.0,3.0,tt9565924
room 104,3,Fri,2019-10-04,4,0.04,0.161,tt6064882,3.0,4.0,tt9565938
room 104,3,Fri,2019-10-11,5,0.07,0.251,tt6064882,3.0,5.0,tt9565948
room 104,3,Fri,2019-10-18,6,0.03,0.164,tt6064882,3.0,6.0,tt9565962
room 104,3,Fri,2019-10-25,7,0.04,0.161,tt6064882,3.0,7.0,tt9565968
room 104,3,Fri,2019-11-01,8,0.04,0.215,tt6064882,3.0,8.0,tt9565978
room 104,3,Fri,2019-11-08,9,0.06,0.256,tt6064882,3.0,9.0,tt9565982
room 104,3,Fri,2019-11-15,10,0.04,0.281,tt6064882,3.0,10.0,tt9565984
room 104,3,Fri,2019-11-22,11,0.04,0.132,tt6064882,3.0,11.0,tt9565988
room 104,3,Fri,2019-11-29,12,0.03,0.137,tt6064882,3.0,12.0,tt9565914
ncis new orleans,7,Sun,2020-11-08,1,0.6,4.649,tt3560084,,,
ncis new orleans,7,Sun,2020-11-15,2,0.45,4.712,tt3560084,,,
ncis new orleans,7,Sun,2020-11-22,3,0.5,4.9,tt3560084,,,
ncis new orleans,7,Sun,2020-12-13,4,0.44,5.169,tt3560084,,,
ncis new orleans,7,Sun,2021-01-03,5,0.49,4.537,tt3560084,,,
ncis new orleans,7,Sun,2021-01-10,6,0.51,4.669,tt3560084,,,
ncis new orleans,7,Sun,2021-01-17,7,0.5,5.065,tt3560084,,,
ncis new orleans,7,Sun,2021-02-14,8,0.55,4.995,tt3560084,,,
ncis new orleans,7,Sun,2021-02-21,9,0.55,4.925,tt3560084,,,
ncis new orleans,7,Sun,2021-02-28,10,0.56,5.034,tt3560084,,,
ncis new orleans,7,Sun,2021-03-28,11,0.57,4.863,tt3560084,,,
ncis new orleans,7,Sun,2021-04-04,12,0.45,4.63,tt3560084,,,
ncis new orleans,7,Sun,2021-05-02,13,0.49,4.791,tt3560084,,,
ncis new orleans,7,Sun,2021-05-09,14,0.51,4.964,tt3560084,,,
ncis new orleans,7,Sun,2021-05-16,15,0.52,4.982,tt3560084,,,
ncis new orleans,7,Sun,2021-05-23,16,0.48,5.181,tt3560084,,,
fbi,1,Tues,2018-09-25,1,1.29,10.082,tt7491982,1.0,1.0,tt7943330
fbi,1,Tues,2018-10-02,2,1.2,9.368,tt7491982,1.0,2.0,tt8081324
fbi,1,Tues,2018-10-09,3,1.01,9.173,tt7491982,1.0,3.0,tt8851426
fbi,1,Tues,2018-10-16,4,0.99,9.308,tt7491982,1.0,4.0,tt9082144
fbi,1,Tues,2018-10-23,5,0.99,8.819,tt7491982,1.0,5.0,tt9115794
fbi,1,Tues,2018-10-30,6,1.04,9.413,tt7491982,1.0,6.0,tt9151140
fbi,1,Tues,2018-11-13,7,1.08,9.194,tt7491982,1.0,7.0,tt9098268
fbi,1,Tues,2018-11-20,8,1.02,8.913,tt7491982,1.0,8.0,tt9215122
fbi,1,Tues,2018-12-04,9,1.04,9.715,tt7491982,1.0,9.0,tt9215124
fbi,1,Tues,2018-12-11,10,0.98,9.044,tt7491982,1.0,10.0,tt9289102
fbi,1,Tues,2019-01-15,11,1.04,9.333,tt7491982,1.0,11.0,tt9358946
fbi,1,Tues,2019-01-22,12,0.84,7.396,tt7491982,1.0,12.0,tt9621720
fbi,1,Tues,2019-02-12,13,0.98,9.451,tt7491982,1.0,13.0,tt9544260
fbi,1,Tues,2019-02-19,14,0.88,9.062,tt7491982,1.0,14.0,tt9689704
fbi,1,Tues,2019-02-26,15,0.95,9.452,tt7491982,1.0,15.0,tt9784664
fbi,1,Tues,2019-03-12,16,0.95,8.95,tt7491982,1.0,16.0,tt9823964
fbi,1,Tues,2019-03-26,17,0.9,9.129,tt7491982,1.0,17.0,tt9861422
fbi,1,Tues,2019-04-02,18,0.93,9.077,tt7491982,1.0,18.0,tt9846830
fbi,1,Tues,2019-04-16,19,0.86,8.76,tt7491982,1.0,19.0,tt10004814
fbi,1,Tues,2019-04-30,20,0.86,8.862,tt7491982,1.0,20.0,tt10004824
fbi,1,Tues,2019-05-07,21,0.78,8.758,tt7491982,1.0,21.0,tt10004830
fbi,1,Tues,2019-05-14,22,0.79,8.557,tt7491982,1.0,22.0,tt10004832
strike back,8,Fri,2020-02-14,1,0.02,0.077,tt1492179,8.0,1.0,tt9853582
strike back,8,Fri,2020-02-21,2,0.01,0.059,tt1492179,8.0,2.0,tt11012250
strike back,8,Fri,2020-02-28,3,0.02,0.063,tt1492179,8.0,3.0,tt11251218
strike back,8,Fri,2020-03-06,4,0.0,0.034,tt1492179,8.0,4.0,tt11251220
strike back,8,Fri,2020-03-13,5,0.01,0.093,tt1492179,8.0,5.0,tt10931136
strike back,8,Fri,2020-03-20,6,0.01,0.059,tt1492179,8.0,6.0,tt10931150
strike back,8,Fri,2020-03-27,7,0.02,0.1,tt1492179,8.0,7.0,tt11000628
strike back,8,Fri,2020-04-03,8,0.02,0.089,tt1492179,8.0,8.0,tt11000640
strike back,8,Fri,2020-04-10,9,0.01,0.044,tt1492179,8.0,9.0,tt11251222
strike back,8,Fri,2020-04-17,10,0.01,0.133,tt1492179,8.0,10.0,tt11251226
corporate,2,Tues,2019-01-15,1,0.14,0.262,tt5648202,2.0,1.0,tt9525644
corporate,2,Tues,2019-01-22,2,0.13,0.244,tt5648202,2.0,2.0,tt8391550
corporate,2,Tues,2019-01-29,3,0.17,0.281,tt5648202,2.0,3.0,tt9648654
corporate,2,Tues,2019-02-05,4,0.11,0.215,tt5648202,2.0,4.0,tt9648664
corporate,2,Tues,2019-02-12,5,0.15,0.246,tt5648202,2.0,5.0,tt9729840
corporate,2,Tues,2019-02-19,6,0.11,0.221,tt5648202,2.0,6.0,tt9729850
corporate,2,Tues,2019-02-26,7,0.09,0.187,tt5648202,2.0,7.0,tt9773116
corporate,2,Tues,2019-03-05,8,0.11,0.208,tt5648202,2.0,8.0,tt9773122
corporate,2,Tues,2019-03-12,9,0.12,0.237,tt5648202,2.0,9.0,tt9773126
corporate,2,Tues,2019-03-12,10,0.09,0.171,tt5648202,2.0,10.0,tt9773132
chesapeake shores,4,Sun,2019-08-25,1,0.21,1.811,tt5151816,4.0,1.0,tt10187832
chesapeake shores,4,Sun,2019-09-01,2,0.17,1.77,tt5151816,4.0,2.0,tt10187836
chesapeake shores,4,Sun,2019-09-08,3,0.16,1.678,tt5151816,4.0,3.0,tt10187840
chesapeake shores,4,Sun,2019-09-15,4,0.18,1.697,tt5151816,4.0,4.0,tt10187846
chesapeake shores,4,Sun,2019-09-22,5,0.16,1.544,tt5151816,4.0,5.0,tt10187848
chesapeake shores,4,Sun,2019-09-29,6,0.19,1.692,tt5151816,4.0,6.0,tt10187850
chucky,3,Weds,2023-10-04,1,0.05,0.172,tt8388390,3.0,1.0,tt26244406
chucky,3,Weds,2023-10-11,2,0.06,0.124,tt8388390,3.0,2.0,tt28943719
chucky,3,Weds,2023-10-18,3,0.07,0.21,tt8388390,3.0,3.0,tt28943720
chucky,3,Weds,2023-10-25,4,0.02,0.105,tt8388390,3.0,4.0,tt28943721
marvels agents of shield,7,Weds,2020-05-27,1,0.33,1.818,tt6243582,,,
marvels agents of shield,7,Weds,2020-06-03,2,0.33,1.501,tt6243582,,,
marvels agents of shield,7,Weds,2020-06-10,3,0.34,1.572,tt6243582,,,
marvels agents of shield,7,Weds,2020-06-17,4,0.28,1.401,tt6243582,,,
marvels agents of shield,7,Weds,2020-06-24,5,0.23,1.371,tt6243582,,,
marvels agents of shield,7,Weds,2020-07-01,6,0.3,1.318,tt6243582,,,
marvels agents of shield,7,Weds,2020-07-08,7,0.29,1.387,tt6243582,,,
marvels agents of shield,7,Weds,2020-07-15,8,0.28,1.375,tt6243582,,,
marvels agents of shield,7,Weds,2020-07-22,9,0.3,1.275,tt6243582,,,
marvels agents of shield,7,Weds,2020-07-29,10,0.25,1.306,tt6243582,,,
marvels agents of shield,7,Weds,2020-08-05,11,0.26,1.25,tt6243582,,,
marvels agents of shield,7,Weds,2020-08-12,12,0.35,1.461,tt6243582,,,
marvels agents of shield,7,Weds,2020-08-12,13,0.35,1.461,tt6243582,,,
judge steve harvey,2,Tues,2023-05-09,1,0.28,2.699,,,,
judge steve harvey,2,Tues,2023-05-16,2,0.27,2.517,,,,
judge steve harvey,2,Tues,2023-05-23,3,0.25,2.242,,,,
judge steve harvey,2,Weds,2023-06-14,4,0.33,3.156,,,,
judge steve harvey,2,Weds,2023-06-21,5,0.32,3.051,,,,
judge steve harvey,2,Weds,2023-06-28,6,0.27,2.89,,,,
judge steve harvey,2,Weds,2023-07-05,7,0.27,2.774,,,,
judge steve harvey,2,Weds,2023-07-26,8,0.25,3.008,,,,
judge steve harvey,2,Weds,2023-08-02,9,0.28,2.933,,,,
judge steve harvey,2,Weds,2023-08-16,10,0.3,3.158,,,,
coroner,3,Thurs,2021-08-19,1,0.08,0.822,tt8593252,3.0,1.0,tt13535972
coroner,3,Thurs,2021-08-26,2,0.1,0.715,tt8593252,3.0,2.0,tt13536004
coroner,3,Thurs,2021-09-02,3,0.08,0.711,tt8593252,3.0,3.0,tt13241414
coroner,3,Thurs,2021-09-09,4,0.08,0.638,tt8593252,3.0,4.0,tt13369808
coroner,3,Thurs,2021-09-16,5,0.09,0.68,tt8593252,3.0,5.0,tt13536054
coroner,3,Thurs,2021-09-23,6,0.08,0.609,tt8593252,3.0,6.0,tt13463274
