Title,Season,Episode Date,Viewers (millions),18-49 Demo,IMDb Series ID,Episode,season,episode,IMDb Episode ID
The Real Housewives of OC,16,2022-04-20,0.873,0.22,tt5327970,18,,,
The Real Housewives of OC,16,2022-04-27,0.948,0.27,tt5327970,19,,,
Fargo,1,2014-04-15,2.654,0.80,tt2802850,1,1.0,1.0,tt3097534
Fargo,1,2014-04-22,2.037,0.65,tt2802850,2,1.0,2.0,tt3296848
Fargo,1,2014-04-29,1.874,0.59,tt2802850,3,1.0,3.0,tt3519062
Fargo,1,,1.704,0.50,tt2802850,4,1.0,4.0,tt3578722
Fargo,1,,1.597,0.51,tt2802850,5,1.0,5.0,tt3514096
Fargo,1,,1.799,0.60,tt2802850,6,1.0,6.0,tt3551076
Fargo,1,,1.515,0.46,tt2802850,7,1.0,7.0,tt3578728
Fargo,1,2014-06-03,1.863,0.57,tt2802850,8,1.0,8.0,tt3468290
Fargo,1,2014-06-10,1.902,0.64,tt2802850,9,1.0,9.0,tt3599898
Fargo,1,2014-06-17,1.980,0.61,tt2802850,10,1.0,10.0,tt3599918
Fargo,2,2015-10-12,1.588,0.48,tt2802850,1,2.0,1.0,tt3836974
Fargo,2,2015-10-19,0.962,0.27,tt2802850,2,2.0,2.0,tt4001064
Fargo,2,2015-10-26,1.209,0.42,tt2802850,3,2.0,3.0,tt4001074
Fargo,2,2015-11-02,1.282,0.36,tt2802850,4,2.0,4.0,tt4001070
Fargo,2,2015-11-09,1.126,0.31,tt2802850,5,2.0,5.0,tt4001084
Fargo,2,2015-11-16,1.152,0.32,tt2802850,6,2.0,6.0,tt4001082
Fargo,2,2015-11-23,1.237,0.33,tt2802850,7,2.0,7.0,tt4001092
Fargo,2,2015-11-30,1.316,0.35,tt2802850,8,2.0,8.0,tt4001088
Fargo,2,2015-12-07,1.310,0.37,tt2802850,9,2.0,9.0,tt4001090
Fargo,2,2015-12-14,1.821,0.49,tt2802850,10,2.0,10.0,tt3886622
Fargo,3,2017-04-19,1.422,0.40,tt2802850,1,3.0,1.0,tt5223488
Fargo,3,2017-04-26,1.061,0.32,tt2802850,2,3.0,2.0,tt5273758
Fargo,3,,1.169,0.36,tt2802850,3,3.0,3.0,tt5273760
Fargo,3,,1.046,0.30,tt2802850,4,3.0,4.0,tt5273762
Fargo,3,,0.977,0.26,tt2802850,5,3.0,5.0,tt5273774
Fargo,3,,1.041,0.24,tt2802850,6,3.0,6.0,tt5273764
Fargo,3,,1.032,0.27,tt2802850,7,3.0,7.0,tt5273770
Fargo,3,2017-06-07,1.144,0.28,tt2802850,8,3.0,8.0,tt5273772
Fargo,3,2017-06-14,1.190,0.29,tt2802850,9,3.0,9.0,tt5273778
Fargo,3,2017-06-21,1.218,0.34,tt2802850,10,3.0,10.0,tt5273780
Rellik,1,2018-04-13,0.058,0.01,tt6768146,1,1.0,1.0,tt6804958
Rellik,1,2018-04-20,0.088,0.02,tt6768146,2,1.0,2.0,tt6782754
Rellik,1,2018-04-27,0.052,0.01,tt6768146,3,1.0,3.0,tt6804972
Rellik,1,,0.055,0.01,tt6768146,4,1.0,4.0,tt6804978
Rellik,1,,0.062,0.01,tt6768146,5,1.0,5.0,tt6804982
Rellik,1,,0.064,0.01,tt6768146,6,1.0,6.0,tt6804984
Trackers,1,2020-06-05,0.038,0.00,tt9074360,1,1.0,1.0,tt10409996
Trackers,1,2020-06-12,0.011,0.00,tt9074360,2,1.0,2.0,tt10459548
Trackers,1,2020-06-19,0.055,0.01,tt9074360,3,1.0,3.0,tt10459570
Trackers,1,2020-06-26,0.061,0.01,tt9074360,4,1.0,4.0,tt10459576
Trackers,1,2020-07-03,0.040,0.01,tt9074360,5,1.0,5.0,tt10459582
Trackers,1,2020-07-10,0.048,0.01,tt9074360,6,1.0,6.0,tt15001218
Lopez,1,,1.320,0.40,tt14852960,1,1.0,1.0,tt19393700
Lopez,1,2016-04-06,0.490,0.15,tt14852960,2,1.0,2.0,tt23113020
Lopez,1,2016-04-13,0.437,0.13,tt14852960,3,1.0,3.0,tt23181788
Lopez,1,2016-04-20,0.460,0.10,tt14852960,4,1.0,4.0,tt23745930
Lopez,1,2016-04-27,0.427,0.13,tt14852960,5,1.0,5.0,tt23804028
Lopez,1,,0.456,0.13,tt14852960,6,1.0,6.0,tt23804046
Lopez,1,,0.389,0.10,tt14852960,7,1.0,7.0,tt23804058
Lopez,1,,0.442,0.13,tt14852960,8,1.0,8.0,tt23942648
Lopez,1,,0.389,0.11,tt14852960,9,1.0,9.0,tt23942650
Lopez,1,2016-06-01,0.436,0.13,tt14852960,10,1.0,10.0,tt23942652
Lopez,1,2016-06-15,0.402,0.12,tt14852960,11,1.0,11.0,tt23942654
Lopez,1,2016-06-22,0.386,0.07,tt14852960,12,1.0,12.0,tt23942656
Lopez,2,2017-03-29,0.370,0.10,tt14852960,1,2.0,1.0,tt27739839
Lopez,2,2017-04-05,0.353,0.09,tt14852960,2,2.0,2.0,tt31852030
Lopez,2,2017-04-12,0.305,0.08,tt14852960,3,2.0,3.0,tt31948990
Lopez,2,2017-04-19,0.373,0.07,tt14852960,4,2.0,4.0,tt31948994
Lopez,2,2017-04-26,0.278,0.07,tt14852960,5,2.0,5.0,tt31949002
Lopez,2,,0.302,0.08,tt14852960,6,2.0,6.0,tt31949000
Lopez,2,,0.353,0.10,tt14852960,7,2.0,7.0,tt31949009
Lopez,2,,0.261,0.06,tt14852960,8,2.0,8.0,tt31949014
Lopez,2,,0.323,0.08,tt14852960,9,2.0,9.0,tt31949022
Lopez,2,,0.319,0.07,tt14852960,10,2.0,10.0,tt31949026
Lopez,2,2017-06-14,0.276,0.06,tt14852960,11,,,
Lopez,2,2017-06-21,0.311,0.06,tt14852960,12,,,
Rome,1,2005-08-28,3.808,2.4,tt0384766,1,1.0,1.0,tt0688358
Rome,1,,3.034,1.9,tt0384766,2,1.0,2.0,tt0688352
Rome,1,,2.584,1.6,tt0384766,3,1.0,3.0,tt0688349
Rome,1,,2.527,1.6,tt0384766,4,1.0,4.0,tt0688354
Rome,1,,2.286,1.4,tt0384766,5,1.0,5.0,tt0688356
Rome,1,2005-10-02,2.060,1.4,tt0384766,6,1.0,6.0,tt0688351
Rome,1,2005-10-09,2.430,1.4,tt0384766,7,1.0,7.0,tt0688353
Rome,1,2005-10-16,2.456,1.6,tt0384766,8,1.0,8.0,tt0688350
Rome,1,2005-10-30,2.748,1.8,tt0384766,9,1.0,9.0,tt0688360
Rome,1,2005-11-06,2.225,1.4,tt0384766,10,1.0,10.0,tt0688359
Rome,1,2005-11-13,2.210,1.4,tt0384766,11,1.0,11.0,tt0688357
Rome,1,2005-11-20,2.592,1.7,tt0384766,12,1.0,12.0,tt0688355
Rome,2,2007-01-14,1.537,0.6,tt0384766,1,2.0,1.0,tt0854006
Rome,2,2007-01-21,2.066,0.9,tt0384766,2,2.0,2.0,tt0901369
Rome,2,2007-01-28,2.389,1.0,tt0384766,3,2.0,3.0,tt0901371
Rome,2,2007-02-04,1.543,0.6,tt0384766,4,2.0,4.0,tt0901370
Rome,2,2007-02-11,1.993,0.7,tt0384766,5,2.0,5.0,tt0901368
Rome,2,2007-02-18,2.176,0.9,tt0384766,6,2.0,6.0,tt0836442
Rome,2,2007-03-04,1.996,0.8,tt0384766,7,2.0,7.0,tt0901366
Rome,2,2007-03-11,1.844,0.7,tt0384766,8,2.0,8.0,tt0901364
Rome,2,2007-03-18,2.419,1.0,tt0384766,9,2.0,9.0,tt0901367
Rome,2,2007-03-25,2.376,1.0,tt0384766,10,2.0,10.0,tt0901365
Graceland,1,2013-06-06,3.317,0.8,tt2393813,1,1.0,1.0,tt2402098
Graceland,1,2013-06-13,2.774,0.8,tt2393813,2,1.0,2.0,tt2516714
Graceland,1,2013-06-20,2.265,0.7,tt2393813,3,1.0,3.0,tt2545780
Graceland,1,2013-06-27,2.327,0.7,tt2393813,4,1.0,4.0,tt2557374
Graceland,1,2013-07-11,1.878,0.8,tt2393813,5,1.0,5.0,tt2651830
Graceland,1,2013-07-18,1.895,0.7,tt2393813,6,1.0,6.0,tt2632520
Graceland,1,2013-07-25,2.019,0.8,tt2393813,7,1.0,7.0,tt3007148
Graceland,1,2013-08-08,2.222,0.8,tt2393813,8,1.0,8.0,tt2702658
Graceland,1,2013-08-15,2.014,0.7,tt2393813,9,1.0,9.0,tt2670742
Graceland,1,2013-08-22,2.177,0.8,tt2393813,10,1.0,10.0,tt2706844
Graceland,1,,1.901,0.7,tt2393813,11,1.0,11.0,tt2726840
Graceland,1,,2.053,0.6,tt2393813,12,1.0,12.0,tt3007106
Graceland,2,2014-06-11,1.563,0.57,tt2393813,1,2.0,1.0,tt3179948
Graceland,2,2014-06-18,1.394,0.51,tt2393813,2,2.0,2.0,tt3589536
Graceland,2,2014-06-25,1.270,0.51,tt2393813,3,2.0,3.0,tt3812020
Graceland,2,2014-07-09,1.162,0.49,tt2393813,4,2.0,4.0,tt3604128
Graceland,2,2014-07-16,1.037,0.4,tt2393813,5,2.0,5.0,tt3847542
Graceland,2,2014-07-23,1.464,0.5,tt2393813,6,2.0,6.0,tt3748396
Graceland,2,2014-07-30,1.204,0.5,tt2393813,7,2.0,7.0,tt3672972
Graceland,2,2014-08-06,1.164,0.46,tt2393813,8,2.0,8.0,tt3812616
Graceland,2,2014-08-13,1.266,0.42,tt2393813,9,2.0,9.0,tt3839806
Graceland,2,2014-08-20,1.061,0.38,tt2393813,10,2.0,10.0,tt3731410
Graceland,2,2014-08-27,1.276,0.40,tt2393813,11,2.0,11.0,tt3839814
Graceland,2,,1.144,0.45,tt2393813,12,2.0,12.0,tt3770822
Graceland,2,,1.234,0.46,tt2393813,13,2.0,13.0,tt3839820
Graceland,3,2015-06-25,1.006,0.35,tt2393813,1,3.0,1.0,tt4381450
Graceland,3,2015-07-02,0.992,0.32,tt2393813,2,3.0,2.0,tt4712724
Graceland,3,2015-07-09,0.919,0.33,tt2393813,3,3.0,3.0,tt4575906
Graceland,3,2015-07-16,0.815,0.32,tt2393813,4,3.0,4.0,tt4831106
Graceland,3,2015-07-23,0.738,0.27,tt2393813,5,3.0,5.0,tt4624770
Graceland,3,2015-07-30,0.761,0.26,tt2393813,6,3.0,6.0,tt4673982
Graceland,3,2015-08-06,0.639,0.21,tt2393813,7,3.0,7.0,tt4786076
Graceland,3,2015-08-13,0.745,0.25,tt2393813,8,3.0,8.0,tt4695732
Graceland,3,2015-08-20,0.961,0.31,tt2393813,9,3.0,9.0,tt4719506
Graceland,3,2015-08-27,0.906,0.30,tt2393813,10,3.0,10.0,tt4718382
Graceland,3,,0.810,0.25,tt2393813,11,3.0,11.0,tt4794476
Graceland,3,,0.815,0.22,tt2393813,12,3.0,12.0,tt4824180
Graceland,3,,0.913,0.33,tt2393813,13,3.0,13.0,tt4901676
The Pillars of the Earth,1,,0.423,0.1,tt1453159,1,1.0,1.0,tt1526716
The Pillars of the Earth,1,2010-07-30,0.298,0.1,tt1453159,2,1.0,2.0,tt1526717
The Pillars of the Earth,1,2010-08-06,0.361,-,tt1453159,3,1.0,3.0,tt1526718
The Pillars of the Earth,1,,0.364,-,tt1453159,4,1.0,4.0,tt1526719
The Pillars of the Earth,1,2010-08-20,0.432,0.2,tt1453159,5,1.0,5.0,tt1526720
The Pillars of the Earth,1,2010-08-27,0.607,0.2,tt1453159,6,1.0,6.0,tt1526721
The Chair,1,,0.108,0.03,tt11834150,1,1.0,1.0,tt11834166
The Chair,1,,0.161,0.02,tt11834150,2,1.0,2.0,tt11834174
The Chair,1,,0.132,0.02,tt11834150,3,1.0,3.0,tt11834176
The Chair,1,,0.087,0.02,tt11834150,4,1.0,4.0,tt11834178
The Chair,1,2014-10-04,0.036,0.01,tt11834150,5,1.0,5.0,tt11834182
The Chair,1,2014-10-11,0.050,0.03,tt11834150,6,1.0,6.0,tt11834184
The Chair,1,2014-10-18,0.086,0.05,tt11834150,7,,,
The Chair,1,2014-10-25,0.033,0.02,tt11834150,8,,,
The Chair,1,2014-11-01,0.034,0.02,tt11834150,9,,,
The Chair,1,2014-11-08,0.012,0.004,tt11834150,10,,,
Stitchers,1,2015-06-02,1.280,0.53,tt3868848,1,1.0,1.0,tt3879198
Stitchers,1,2015-06-09,0.983,0.36,tt3868848,2,1.0,2.0,tt4428454
Stitchers,1,2015-06-16,0.922,0.36,tt3868848,3,1.0,3.0,tt4460338
Stitchers,1,2015-06-23,0.905,0.38,tt3868848,4,1.0,4.0,tt4460340
Stitchers,1,2015-06-30,0.799,0.32,tt3868848,5,1.0,5.0,tt4526980
Stitchers,1,2015-07-07,0.711,0.30,tt3868848,6,1.0,6.0,tt4548878
Stitchers,1,2015-07-14,0.636,0.27,tt3868848,7,1.0,7.0,tt4519520
Stitchers,1,2015-07-21,0.684,0.23,tt3868848,8,1.0,8.0,tt4575932
Stitchers,1,2015-07-28,0.842,0.36,tt3868848,9,1.0,9.0,tt4591028
Stitchers,1,2015-08-04,0.805,0.33,tt3868848,10,1.0,10.0,tt4625014
Stitchers,1,2015-10-20,0.491,0.20,tt3868848,11,1.0,11.0,tt4658284
Stitchers,2,2016-03-22,0.433,0.17,tt3868848,1,2.0,1.0,tt5194896
Stitchers,2,2016-03-29,0.459,0.18,tt3868848,2,2.0,2.0,tt5194902
Stitchers,2,2016-04-05,0.343,0.11,tt3868848,3,2.0,3.0,tt5242074
Stitchers,2,2016-04-12,0.394,0.16,tt3868848,4,2.0,4.0,tt5247066
Stitchers,2,2016-04-19,0.376,0.15,tt3868848,5,2.0,5.0,tt5244226
Stitchers,2,2016-04-26,0.367,0.13,tt3868848,6,2.0,6.0,tt5249220
Stitchers,2,,0.356,0.13,tt3868848,7,2.0,7.0,tt5431418
Stitchers,2,,0.392,0.15,tt3868848,8,2.0,8.0,tt5434608
Stitchers,2,,0.374,0.15,tt3868848,9,2.0,9.0,tt5358508
Stitchers,2,,0.380,0.15,tt3868848,10,2.0,10.0,tt5424834
Stitchers,3,2017-06-05,0.475,0.18,tt3868848,1,3.0,1.0,tt6139754
Stitchers,3,2017-06-12,0.363,0.10,tt3868848,2,3.0,2.0,tt6559058
Stitchers,3,2017-06-19,0.333,0.13,tt3868848,3,3.0,3.0,tt6559064
Stitchers,3,2017-06-26,0.385,0.14,tt3868848,4,3.0,4.0,tt6559068
Stitchers,3,2017-07-10,0.295,0.11,tt3868848,5,3.0,5.0,tt6612198
Stitchers,3,2017-07-17,0.349,0.12,tt3868848,6,3.0,6.0,tt6733672
Stitchers,3,2017-07-24,0.335,0.12,tt3868848,7,3.0,7.0,tt6901208
Stitchers,3,2017-07-31,0.401,0.13,tt3868848,8,3.0,8.0,tt6920962
Stitchers,3,2017-08-07,0.350,0.13,tt3868848,9,3.0,9.0,tt7069090
Stitchers,3,2017-08-14,0.364,0.13,tt3868848,10,3.0,10.0,tt7198982
K Street,1,,2.995,2.1,tt0364822,1,1.0,1.0,tt0618302
K Street,1,,2.246,1.6,tt0364822,2,1.0,2.0,tt0618304
K Street,1,,1.975,1.4,tt0364822,3,1.0,3.0,tt0618305
K Street,1,2003-10-05,1.834,1.3,tt0364822,4,1.0,4.0,tt0618306
K Street,1,2003-10-12,1.876,1.4,tt0364822,5,1.0,5.0,tt0618307
K Street,1,2003-10-19,1.913,1.3,tt0364822,6,1.0,6.0,tt0618308
K Street,1,2003-10-26,2.239,1.5,tt0364822,7,1.0,7.0,tt0618309
K Street,1,2003-11-02,1.765,1.2,tt0364822,8,1.0,8.0,tt0618310
K Street,1,2003-11-09,1.705,1.3,tt0364822,9,1.0,9.0,tt0618311
K Street,1,2003-11-16,1.536,1.1,tt0364822,10,1.0,10.0,tt0618303
Caprica,1,2010-01-22,1.602,0.4/1,tt0799862,1,1.0,1.0,tt1387739
Caprica,1,2010-01-29,1.411,0.5/1,tt0799862,2,1.0,2.0,tt1444841
Caprica,1,2010-02-05,1.128,0.4/1,tt0799862,3,1.0,3.0,tt1480345
Caprica,1,2010-02-19,0.976,0.4/1,tt0799862,4,1.0,4.0,tt1484568
Caprica,1,2010-02-26,1.127,0.4/1,tt0799862,5,1.0,5.0,tt1484569
Caprica,1,2010-03-05,1.155,0.5/1,tt0799862,6,1.0,6.0,tt1484570
Caprica,1,2010-03-12,1.071,0.4/1,tt0799862,7,1.0,7.0,tt1484571
Caprica,1,2010-03-19,1.229,0.4/1,tt0799862,8,1.0,8.0,tt1484572
Caprica,1,2010-03-26,1.103,0.5/2,tt0799862,9,1.0,9.0,tt1484573
Caprica,1,2010-10-05,0.889,0.4/1,tt0799862,10,1.0,10.0,tt1484574
Caprica,1,2010-10-12,0.840,0.3/1,tt0799862,11,1.0,11.0,tt1484567
Caprica,1,2010-10-19,0.718,0.3/1,tt0799862,12,1.0,12.0,tt1573654
Caprica,1,2010-10-26,0.843,0.3/1,tt0799862,13,1.0,13.0,tt1597788
Caprica,1,2011-01-04,0.528,-,tt0799862,14,1.0,14.0,tt1597789
Caprica,1,2011-01-04,0.671,-,tt0799862,15,1.0,15.0,tt1600949
Caprica,1,2011-01-04,0.703,0.3/1,tt0799862,16,1.0,16.0,tt1609527
Caprica,1,2011-01-04,0.618,0.2/1,tt0799862,17,1.0,17.0,tt1609528
Caprica,1,2011-01-04,0.782,0.3/1,tt0799862,18,1.0,18.0,tt1646334
Taboo,1,2017-01-10,1.839,0.63,tt3647998,1,1.0,1.0,tt4700596
Taboo,1,2017-01-17,1.122,0.43,tt3647998,2,1.0,2.0,tt4700604
Taboo,1,2017-01-24,1.083,0.42,tt3647998,3,1.0,3.0,tt4701640
Taboo,1,2017-01-31,1.269,0.50,tt3647998,4,1.0,4.0,tt4700678
Taboo,1,2017-02-07,1.069,0.34,tt3647998,5,1.0,5.0,tt4700680
Taboo,1,2017-02-14,1.123,0.41,tt3647998,6,1.0,6.0,tt4700682
Taboo,1,2017-02-21,1.034,0.35,tt3647998,7,1.0,7.0,tt4700686
Taboo,1,2017-02-28,1.021,0.38,tt3647998,8,1.0,8.0,tt4700598
Blood Drive,1,2017-06-14,0.834,0.24,tt4898282,1,1.0,1.0,tt5578746
Blood Drive,1,2017-06-21,0.627,0.18,tt4898282,2,1.0,2.0,tt5577466
Blood Drive,1,2017-06-28,0.444,0.13,tt4898282,3,1.0,3.0,tt5577472
Blood Drive,1,2017-07-05,0.490,0.13,tt4898282,4,1.0,4.0,tt5577476
Blood Drive,1,2017-07-12,0.454,0.14,tt4898282,5,1.0,5.0,tt5577480
Blood Drive,1,2017-07-19,0.436,0.13,tt4898282,6,1.0,6.0,tt5577484
Blood Drive,1,2017-07-26,0.380,0.11,tt4898282,7,1.0,7.0,tt5577482
Blood Drive,1,2017-08-02,0.498,0.15,tt4898282,8,1.0,8.0,tt5577486
Blood Drive,1,2017-08-09,0.334,0.11,tt4898282,9,1.0,9.0,tt5577454
Blood Drive,1,2017-08-16,0.343,0.10,tt4898282,10,1.0,10.0,tt5577458
Blood Drive,1,2017-08-23,0.377,0.09,tt4898282,11,1.0,11.0,tt5577488
Blood Drive,1,2017-08-30,0.364,0.12,tt4898282,12,1.0,12.0,tt5577460
Blood Drive,1,,0.364,0.11,tt4898282,13,1.0,13.0,tt5577464
10 Things I Hate About You,1,2009-07-07,1.642,0.6,tt1321805,1,1.0,1.0,tt1450774
10 Things I Hate About You,1,2009-07-14,1.137,0.4,tt1321805,2,1.0,2.0,tt1450767
10 Things I Hate About You,1,2009-07-21,1.589,0.5,tt1321805,3,1.0,3.0,tt1448779
10 Things I Hate About You,1,2009-07-28,1.824,0.6,tt1321805,4,1.0,4.0,tt1450768
10 Things I Hate About You,1,2009-08-04,1.115,0.3,tt1321805,5,1.0,5.0,tt1450769
10 Things I Hate About You,1,2009-08-11,1.165,0.4,tt1321805,6,1.0,6.0,tt1450770
10 Things I Hate About You,1,2009-08-18,1.229,0.4,tt1321805,7,1.0,7.0,tt1450771
10 Things I Hate About You,1,2009-08-25,1.146,0.4,tt1321805,8,1.0,8.0,tt1450772
10 Things I Hate About You,1,,1.214,0.4,tt1321805,9,1.0,9.0,tt1450773
10 Things I Hate About You,1,,1.209,0.4,tt1321805,10,1.0,10.0,tt1450766
10 Things I Hate About You,1,2010-03-29,1.452,0.4,tt1321805,11,1.0,11.0,tt1605806
10 Things I Hate About You,1,2010-04-05,0.978,0.3,tt1321805,12,1.0,12.0,tt1610533
10 Things I Hate About You,1,2010-04-12,0.751,0.3,tt1321805,13,1.0,13.0,tt1610534
10 Things I Hate About You,1,2010-04-19,0.832,0.3,tt1321805,14,1.0,14.0,tt1610535
10 Things I Hate About You,1,2010-04-26,0.888,0.3,tt1321805,15,1.0,15.0,tt1605807
10 Things I Hate About You,1,,0.764,0.2,tt1321805,16,1.0,16.0,tt1610536
10 Things I Hate About You,1,,0.646,0.2,tt1321805,17,1.0,17.0,tt1611227
10 Things I Hate About You,1,,0.798,0.3,tt1321805,18,1.0,18.0,tt1589631
10 Things I Hate About You,1,,0.760,0.3,tt1321805,19,1.0,19.0,tt1562481
10 Things I Hate About You,1,,0.745,0.2,tt1321805,20,1.0,20.0,tt1642671
The League,1,2009-10-29,0.994,0.6/2,tt1480684,1,1.0,1.0,tt1538757
The League,1,2009-11-05,1.414,0.9/3,tt1480684,2,1.0,2.0,tt1539459
The League,1,2009-11-12,1.025,0.6/2,tt1480684,3,1.0,3.0,tt1548496
The League,1,2009-11-19,0.859,0.5/1,tt1480684,4,1.0,4.0,tt1548707
The League,1,2009-12-03,1.053,0.7/2,tt1480684,5,1.0,5.0,tt1553774
The League,1,2009-12-10,1.203,0.7/2,tt1480684,6,1.0,6.0,tt1564715
The League,2,,1.714,1.1/3,tt1480684,1,2.0,1.0,tt1722361
The League,2,,1.046,0.6/2,tt1480684,2,2.0,2.0,tt1724893
The League,2,,0.899,0.6/2,tt1480684,3,2.0,3.0,tt1724894
The League,2,2010-10-07,0.822,0.5/2,tt1480684,4,2.0,4.0,tt1739862
The League,2,2010-10-14,0.856,0.6/2,tt1480684,5,2.0,5.0,tt1741027
The League,2,2010-10-21,0.616,0.4/1,tt1480684,6,2.0,6.0,tt1725734
The League,2,2010-10-28,0.668,0.4/1,tt1480684,7,2.0,7.0,tt1741028
The League,2,2010-11-04,1.012,0.6/2,tt1480684,8,2.0,8.0,tt1741029
The League,2,2010-11-11,1.000,0.7/2,tt1480684,9,2.0,9.0,tt1720596
The League,2,2010-11-18,1.043,0.6/2,tt1480684,10,2.0,10.0,tt1768449
The League,2,2010-12-02,0.982,0.6/2,tt1480684,11,2.0,11.0,tt1789592
The League,2,2010-12-09,1.046,0.6/2,tt1480684,12,2.0,12.0,tt1794602
The League,2,2010-12-09,1.714,1.1/3,tt1480684,13,2.0,13.0,tt1800188
The League,3,2011-10-06,1.292,0.9,tt1480684,1,3.0,1.0,tt2022176
The League,3,2011-10-13,0.947,0.6,tt1480684,2,3.0,2.0,tt2071288
The League,3,2011-10-20,1.045,0.7,tt1480684,3,3.0,3.0,tt2071962
The League,3,2011-10-27,0.907,0.6,tt1480684,4,3.0,4.0,tt2073430
The League,3,2011-11-03,1.173,0.7,tt1480684,5,3.0,5.0,tt2050341
The League,3,2011-11-10,0.872,0.5,tt1480684,6,3.0,6.0,tt2097753
The League,3,2011-11-17,0.857,0.6,tt1480684,7,3.0,7.0,tt2096244
The League,3,2011-12-01,1.010,0.7,tt1480684,8,3.0,8.0,tt2096245
The League,3,2011-12-08,1.032,0.7,tt1480684,9,3.0,9.0,tt2108322
The League,3,2011-12-15,1.009,0.7,tt1480684,10,3.0,10.0,tt2113503
The League,3,2011-12-22,0.980,0.6,tt1480684,11,3.0,11.0,tt2119261
The League,3,2011-12-22,0.889,0.5,tt1480684,12,3.0,12.0,tt2131369
The League,4,2012-10-11,0.907,0.6,tt1480684,1,4.0,1.0,tt2381270
The League,4,2012-10-18,0.935,0.6,tt1480684,2,4.0,2.0,tt2381268
The League,4,2012-10-25,0.759,0.5,tt1480684,3,4.0,3.0,tt2381272
The League,4,2012-11-01,0.860,0.6,tt1480684,4,4.0,4.0,tt2381274
The League,4,2012-11-08,0.831,0.5,tt1480684,5,4.0,5.0,tt2381276
The League,4,2012-11-15,0.773,0.5,tt1480684,6,4.0,6.0,tt2381278
The League,4,2012-11-29,0.870,0.6,tt1480684,7,4.0,7.0,tt2397166
The League,4,2012-12-06,0.726,0.4,tt1480684,8,4.0,8.0,tt2400302
The League,4,2012-12-13,0.722,0.4,tt1480684,9,4.0,9.0,tt2480278
The League,4,2012-12-20,0.816,0.5,tt1480684,10,4.0,10.0,tt2480274
The League,5,,0.786,0.5,tt1480684,1,5.0,1.0,tt3122930
The League,5,,0.595,0.4,tt1480684,2,5.0,2.0,tt3122932
The League,5,,0.502,0.35,tt1480684,3,5.0,3.0,tt3131056
The League,5,,0.445,0.3,tt1480684,4,5.0,4.0,tt3146060
The League,5,2013-10-02,0.424,0.30,tt1480684,5,5.0,5.0,tt3155920
The League,5,2013-10-09,0.415,0.30,tt1480684,6,5.0,6.0,tt3180184
The League,5,2013-10-16,0.523,0.38,tt1480684,7,5.0,7.0,tt3198438
The League,5,2013-10-23,0.420,0.31,tt1480684,8,5.0,8.0,tt3201562
The League,5,2013-10-30,0.363,0.25,tt1480684,9,5.0,9.0,tt3227004
The League,5,2013-11-06,0.477,0.33,tt1480684,10,5.0,10.0,tt3207386
The League,5,2013-11-13,0.509,0.30,tt1480684,11,5.0,11.0,tt3264246
The League,5,2013-11-20,0.411,0.3,tt1480684,12,5.0,12.0,tt3280032
The League,5,2013-11-20,0.368,0.3,tt1480684,13,5.0,13.0,tt3289632
The League,6,,0.604,0.41,tt1480684,1,6.0,1.0,tt3954610
The League,6,,0.491,0.36,tt1480684,2,6.0,2.0,tt3995288
The League,6,,0.572,0.41,tt1480684,3,6.0,3.0,tt4015440
The League,6,,0.539,0.40,tt1480684,4,6.0,4.0,tt4056654
The League,6,2014-10-01,0.485,0.36,tt1480684,5,6.0,5.0,tt4006754
The League,6,2014-10-08,0.399,0.27,tt1480684,6,6.0,6.0,tt4066660
The League,6,2014-10-15,0.461,0.30,tt1480684,7,6.0,7.0,tt4074448
The League,6,2014-10-22,0.331,0.25,tt1480684,8,6.0,8.0,tt4074450
The League,6,2014-10-29,0.401,0.24,tt1480684,9,6.0,9.0,tt4113026
The League,6,2014-11-05,0.366,0.25,tt1480684,10,6.0,10.0,tt4113030
The League,6,2014-11-12,0.365,0.24,tt1480684,11,6.0,11.0,tt4161910
The League,6,2014-11-19,0.323,0.19,tt1480684,12,6.0,12.0,tt4166884
The League,6,2014-11-19,0.276,0.19,tt1480684,13,6.0,13.0,tt4166890
The League,7,,0.720,0.49,tt1480684,1,7.0,1.0,tt4342800
The League,7,,0.382,0.27,tt1480684,2,7.0,2.0,tt4540546
The League,7,,0.547,0.37,tt1480684,3,7.0,3.0,tt4568152
The League,7,,0.634,0.39,tt1480684,4,7.0,4.0,tt4637838
The League,7,2015-10-07,0.368,0.25,tt1480684,5,7.0,5.0,tt4643624
The League,7,2015-10-14,0.440,0.28,tt1480684,6,7.0,6.0,tt4694472
The League,7,2015-10-21,0.329,0.21,tt1480684,7,7.0,7.0,tt4706468
The League,7,2015-10-28,0.405,0.24,tt1480684,8,7.0,8.0,tt4706460
The League,7,2015-11-04,0.452,0.30,tt1480684,9,7.0,9.0,tt4706464
The League,7,2015-11-11,0.337,0.23,tt1480684,10,7.0,10.0,tt4694476
The League,7,2015-11-18,0.373,0.24,tt1480684,11,7.0,11.0,tt4568154
The League,7,2015-12-02,0.406,0.25,tt1480684,12,7.0,12.0,tt4547182
The League,7,2015-12-09,0.456,0.27,tt1480684,13,7.0,13.0,tt4386434
Tales from the Tour Bus,1,,0.068,0.02,tt7212136,1,,,
Tales from the Tour Bus,1,,0.069,0.02,tt7212136,2,,,
