county_fips,state_po,x,n,y,population_group
42117,PA,2015,31918,22,small
42119,PA,2015,29455,22,small
42121,PA,2015,41436,-31,small
42123,PA,2015,31376,-5,small
42125,PA,2015,169126,522,large
42127,PA,2015,38716,52,small
42129,PA,2015,295793,350,large
42131,PA,2015,21937,13,small
42133,PA,2015,368595,832,large
48001,TX,2015,33085,16,small
48003,TX,2015,14289,-73,small
48005,TX,2015,64989,-171,medium
48007,TX,2015,17267,28,small
48009,TX,2015,6694,16,tiny
48011,TX,2015,1490,0,tiny
48013,TX,2015,35379,118,small
48015,TX,2015,23804,115,small
48017,TX,2015,6112,9,tiny
48019,TX,2015,14619,192,small
48021,TX,2015,58051,1225,medium
48023,TX,2015,2535,0,tiny
48025,TX,2015,18649,-79,small
48027,TX,2015,243125,681,large
48029,TX,2015,1428367,6132,enormous
48031,TX,2015,8223,84,tiny
48033,TX,2015,483,0,tiny
48035,TX,2015,12725,56,small
48037,TX,2015,67679,-30,medium
48039,TX,2015,263590,2181,large
48041,TX,2015,128220,-314,large
48043,TX,2015,6464,77,tiny
48045,TX,2015,1096,0,tiny
48047,TX,2015,5308,-32,tiny
48049,TX,2015,26838,24,small
48051,TX,2015,13416,59,small
48053,TX,2015,33967,405,small
48055,TX,2015,28953,413,small
48057,TX,2015,16343,-7,small
48059,TX,2015,9794,49,tiny
48061,TX,2015,322752,-1041,large
48063,TX,2015,9388,-54,tiny
48065,TX,2015,4465,18,tiny
48067,TX,2015,21729,3,small
48069,TX,2015,5846,-9,tiny
48071,TX,2015,33134,312,small
48073,TX,2015,37555,44,small
48075,TX,2015,4290,0,tiny
48077,TX,2015,7712,7,tiny
48079,TX,2015,2266,-13,tiny
48081,TX,2015,2309,8,tiny
48083,TX,2015,5757,9,tiny
48085,TX,2015,736364,9343,very large
48087,TX,2015,2197,0,tiny
48089,TX,2015,16536,34,small
48091,TX,2015,100298,1899,large
48093,TX,2015,9694,33,tiny
48095,TX,2015,1737,17,tiny
48097,TX,2015,30750,133,small
48099,TX,2015,45757,-232,small
48101,TX,2015,1025,0,tiny
48103,TX,2015,4008,-18,tiny
48105,TX,2015,2953,-1,tiny
48107,TX,2015,4227,7,tiny
48109,TX,2015,1613,0,tiny
48111,TX,2015,6029,-1,tiny
48113,TX,2015,1976692,171,enormous
48115,TX,2015,9114,-9,tiny
48117,TX,2015,16263,-20,small
48119,TX,2015,3447,-10,tiny
48121,TX,2015,604591,8188,very large
48123,TX,2015,14190,21,small
48125,TX,2015,1325,0,tiny
48127,TX,2015,7695,-26,tiny
48129,TX,2015,2343,5,tiny
48131,TX,2015,8299,-5,tiny
48133,TX,2015,12238,6,small
48135,TX,2015,123087,-1211,large
48137,TX,2015,1312,0,tiny
48139,TX,2015,131542,1779,large
48141,TX,2015,665650,-2406,very large
48143,TX,2015,25722,-43,small
48145,TX,2015,10984,24,small
48147,TX,2015,22637,154,small
48149,TX,2015,19634,45,small
48151,TX,2015,2633,-15,tiny
48153,TX,2015,4468,-6,tiny
48155,TX,2015,814,0,tiny
48157,TX,2015,575161,9007,very large
48159,TX,2015,7113,28,tiny
48161,TX,2015,13935,-10,small
48163,TX,2015,11239,10,small
48165,TX,2015,16150,9,small
48167,TX,2015,244274,2238,large
48169,TX,2015,3250,0,tiny
48171,TX,2015,21121,129,small
48173,TX,2015,1115,0,tiny
48175,TX,2015,5487,6,tiny
48177,TX,2015,15587,35,small
48179,TX,2015,16727,-49,small
48181,TX,2015,93820,711,medium
48183,TX,2015,96535,-375,medium
48185,TX,2015,18980,135,small
48187,TX,2015,117392,1354,large
48189,TX,2015,24771,-27,small
48191,TX,2015,2126,0,tiny
48193,TX,2015,5758,-6,tiny
48195,TX,2015,4682,0,tiny
48197,TX,2015,2782,5,tiny
48199,TX,2015,42718,196,small
48201,TX,2015,3506373,-2212,enormous
48203,TX,2015,50738,5,medium
48205,TX,2015,3285,0,tiny
48207,TX,2015,3566,-4,tiny
48209,TX,2015,134611,3340,large
48211,TX,2015,3580,0,tiny
48213,TX,2015,54341,260,medium
48215,TX,2015,625499,-426,very large
48217,TX,2015,25212,60,small
48219,TX,2015,16901,-36,small
48221,TX,2015,40957,337,small
48223,TX,2015,27299,21,small
48225,TX,2015,13893,19,small
48227,TX,2015,22686,-127,small
48229,TX,2015,2598,533,tiny
48231,TX,2015,63711,762,medium
48233,TX,2015,16488,-21,small
48235,TX,2015,1175,2,tiny
48237,TX,2015,5775,-1,tiny
48239,TX,2015,12054,12,small
48241,TX,2015,25166,35,small
48243,TX,2015,1537,0,tiny
48245,TX,2015,185926,-388,large
48247,TX,2015,3854,0,tiny
48249,TX,2015,31474,-115,small
48251,TX,2015,124465,1238,large
48253,TX,2015,11079,-4,small
48255,TX,2015,9756,-14,tiny
48257,TX,2015,90815,1682,medium
48259,TX,2015,33529,589,small
48261,TX,2015,240,0,tiny
48263,TX,2015,529,0,tiny
48265,TX,2015,38041,66,small
48267,TX,2015,3251,0,tiny
48269,TX,2015,217,0,tiny
48271,TX,2015,2278,0,tiny
48273,TX,2015,21614,-74,small
48275,TX,2015,2678,0,tiny
48277,TX,2015,36743,14,small
48279,TX,2015,9806,-5,tiny
48281,TX,2015,15182,77,small
48283,TX,2015,4414,0,tiny
48285,TX,2015,15919,72,small
48287,TX,2015,13433,57,small
48289,TX,2015,13235,57,small
48291,TX,2015,55783,801,medium
48293,TX,2015,16165,-4,small
48295,TX,2015,2796,0,tiny
48297,TX,2015,7996,21,tiny
48299,TX,2015,12677,159,small
48301,TX,2015,47,0,tiny
48303,TX,2015,208205,-191,large
48305,TX,2015,4382,-5,tiny
48307,TX,2015,6128,-3,tiny
48309,TX,2015,180157,156,large
48311,TX,2015,733,0,tiny
48313,TX,2015,8834,32,tiny
48315,TX,2015,6317,8,tiny
48317,TX,2015,4087,4,tiny
48319,TX,2015,3095,0,tiny
48321,TX,2015,28898,-29,small
48323,TX,2015,53431,-251,medium
48325,TX,2015,33837,321,small
48327,TX,2015,1463,0,tiny
48329,TX,2015,126652,-186,large
48331,TX,2015,18029,139,small
48333,TX,2015,3534,-5,tiny
48335,TX,2015,5023,-2,tiny
48337,TX,2015,14413,62,small
48339,TX,2015,413777,6958,large
48341,TX,2015,18517,-24,small
48343,TX,2015,9095,45,tiny
48345,TX,2015,812,0,tiny
48347,TX,2015,42808,-86,small
48349,TX,2015,37013,-36,small
48351,TX,2015,8603,29,tiny
48353,TX,2015,11109,-2,small
48355,TX,2015,259313,-764,large
48357,TX,2015,9132,-10,tiny
48359,TX,2015,1557,-1,tiny
48361,TX,2015,64487,96,medium
48363,TX,2015,19913,91,small
48365,TX,2015,18190,-29,small
48367,TX,2015,98982,1098,medium
48369,TX,2015,8418,-23,tiny
48371,TX,2015,10941,-28,small
48373,TX,2015,35781,341,small
48375,TX,2015,85636,-369,medium
48377,TX,2015,7394,-24,tiny
48379,TX,2015,7155,37,tiny
48381,TX,2015,98792,121,medium
48383,TX,2015,3106,-19,tiny
48385,TX,2015,2437,0,tiny
48387,TX,2015,8755,0,tiny
48389,TX,2015,8750,4,tiny
48391,TX,2015,5777,1,tiny
48393,TX,2015,718,0,tiny
48395,TX,2015,12579,25,small
48397,TX,2015,72052,1193,medium
48399,TX,2015,7887,-10,tiny
48401,TX,2015,37694,21,small
48403,TX,2015,7022,6,tiny
48405,TX,2015,5606,-2,tiny
48407,TX,2015,16875,230,small
48409,TX,2015,54102,-137,medium
48411,TX,2015,4193,0,tiny
48413,TX,2015,2231,-16,tiny
48415,TX,2015,12957,-18,small
48417,TX,2015,2472,-12,tiny
48419,TX,2015,19218,29,small
48421,TX,2015,2180,0,tiny
48423,TX,2015,168618,88,large
48425,TX,2015,6401,40,tiny
48427,TX,2015,52269,-262,medium
48429,TX,2015,6217,-8,tiny
48431,TX,2015,1033,0,tiny
48433,TX,2015,1044,0,tiny
48435,TX,2015,3224,-2,tiny
48437,TX,2015,5163,-9,tiny
48439,TX,2015,1571820,9012,enormous
48441,TX,2015,100271,-271,large
48443,TX,2015,582,0,tiny
48445,TX,2015,8806,-4,tiny
48447,TX,2015,1113,0,tiny
48449,TX,2015,26026,-69,small
48451,TX,2015,85377,-344,medium
48453,TX,2015,853810,-25096,very large
48455,TX,2015,9246,10,tiny
48457,TX,2015,13101,38,small
48459,TX,2015,28145,151,small
48461,TX,2015,2743,0,tiny
48463,TX,2015,21158,-66,small
48465,TX,2015,40068,-50,small
48467,TX,2015,38158,310,small
48469,TX,2015,71928,-95,medium
48471,TX,2015,36095,-44,small
48473,TX,2015,32233,568,small
48475,TX,2015,8831,-40,tiny
48477,TX,2015,26519,38,small
48479,TX,2015,224095,-767,large
48481,TX,2015,34316,90,small
48483,TX,2015,4491,0,tiny
48485,TX,2015,88726,-316,medium
48487,TX,2015,9488,-23,tiny
48489,TX,2015,14246,-48,small
48491,TX,2015,398270,7895,large
48493,TX,2015,35990,255,small
48495,TX,2015,6153,-13,tiny
48497,TX,2015,47977,593,small
48499,TX,2015,30264,176,small
48501,TX,2015,7456,-27,tiny
48503,TX,2015,14076,2,small
48505,TX,2015,10797,-54,small
48507,TX,2015,8678,-31,tiny
55001,WI,2015,13604,123,small
55003,WI,2015,11991,-36,small
55005,WI,2015,37213,-124,small
55007,WI,2015,12204,33,small
55009,WI,2015,219700,118,large
55011,WI,2015,11215,-50,small
55013,WI,2015,12208,89,small
55015,WI,2015,42825,-4,small
55017,WI,2015,51706,-19,medium
55019,WI,2015,28925,-20,small
55021,WI,2015,47853,228,small
55023,WI,2015,12695,-30,small
55025,WI,2015,423687,-315,large
55027,WI,2015,69892,-40,medium
55029,WI,2015,24424,84,small
55031,WI,2015,32769,-18,small
55033,WI,2015,31333,-21,small
55035,WI,2015,76497,-105,medium
55037,WI,2015,3478,-2,tiny
55039,WI,2015,84414,50,medium
55041,WI,2015,7102,-16,tiny
55043,WI,2015,38703,-62,small
55045,WI,2015,31873,95,small
55047,WI,2015,15336,-29,small
55049,WI,2015,19945,12,small
55051,WI,2015,4538,5,tiny
55053,WI,2015,15330,-23,small
55055,WI,2015,68239,217,medium
55057,WI,2015,19496,21,small
55059,WI,2015,133384,371,large
55061,WI,2015,17495,18,small
55063,WI,2015,89813,-280,medium
55065,WI,2015,14894,-11,small
55067,WI,2015,15504,15,small
55069,WI,2015,23008,-15,small
55071,WI,2015,67320,-34,medium
55073,WI,2015,115519,-97,large
55075,WI,2015,32418,8,small
55077,WI,2015,12035,30,small
55078,WI,2015,3149,-17,tiny
55079,WI,2015,724647,-4733,very large
55081,WI,2015,36751,-25,small
55083,WI,2015,31080,24,small
55085,WI,2015,29975,56,small
55087,WI,2015,155606,169,large
55089,WI,2015,77079,466,medium
55091,WI,2015,5986,-1,tiny
55093,WI,2015,31125,65,small
55095,WI,2015,35633,137,small
55097,WI,2015,54824,-78,medium
55099,WI,2015,11280,12,small
55101,WI,2015,159622,481,large
55103,WI,2015,13425,-31,small
55105,WI,2015,132186,295,large
55107,WI,2015,10966,-4,small
55109,WI,2015,74487,125,medium
55111,WI,2015,53640,74,medium
55113,WI,2015,12997,30,small
55115,WI,2015,32791,79,small
55117,WI,2015,99151,89,medium
55119,WI,2015,16294,-24,small
55121,WI,2015,27163,30,small
55123,WI,2015,23962,80,small
55125,WI,2015,17084,70,small
55127,WI,2015,80842,236,medium
55129,WI,2015,13076,17,small
55131,WI,2015,116748,533,large
55133,WI,2015,346966,2271,large
55135,WI,2015,41945,14,small
55137,WI,2015,18408,118,small
55139,WI,2015,132043,-67,large
55141,WI,2015,61634,-23,medium
12001,FL,2016,160947,-1422,large
12003,FL,2016,18159,78,small
12005,FL,2016,129224,-174,large
12007,FL,2016,15950,113,small
12009,FL,2016,419904,7816,large
12011,FL,2016,1374443,2505,enormous
12013,FL,2016,8038,-39,tiny
12015,FL,2016,113923,1872,large
12017,FL,2016,94868,1232,medium
12019,FL,2016,152795,2445,large
12021,FL,2016,270590,2844,large
12023,FL,2016,43100,285,small
12027,FL,2016,20367,205,small
12029,FL,2016,8191,23,tiny
12031,FL,2016,663594,2960,very large
12033,FL,2016,211173,-491,large
12035,FL,2016,75213,1054,medium
12037,FL,2016,6752,-28,tiny
12039,FL,2016,32050,-14,small
12041,FL,2016,10739,76,small
12043,FL,2016,5760,37,tiny
12045,FL,2016,8550,-17,tiny
12047,FL,2016,7750,-49,tiny
12049,FL,2016,18350,-10,small
12051,FL,2016,27457,127,small
12053,FL,2016,119716,2488,large
12055,FL,2016,64943,605,medium
12057,FL,2016,976177,8455,very large
12059,FL,2016,10935,18,small
12061,FL,2016,108361,1747,large
12063,FL,2016,29690,55,small
12065,FL,2016,9079,74,tiny
12067,FL,2016,4329,4,tiny
12069,FL,2016,237125,7022,large
12071,FL,2016,499923,7869,large
12073,FL,2016,179197,-1171,large
12075,FL,2016,26102,344,small
12077,FL,2016,4457,27,tiny
12079,FL,2016,11610,-19,small
12081,FL,2016,259913,5367,large
12083,FL,2016,239652,3660,large
12085,FL,2016,109592,1240,large
12086,FL,2016,1932186,-25786,enormous
12087,FL,2016,54307,-554,medium
12089,FL,2016,59974,1356,medium
12091,FL,2016,147589,425,large
12093,FL,2016,24365,237,small
12095,FL,2016,927250,1004,very large
12097,FL,2016,239209,5390,large
12099,FL,2016,1036090,7606,enormous
12101,FL,2016,340557,10209,large
12103,FL,2016,651251,6732,very large
12105,FL,2016,460497,9998,large
12107,FL,2016,45229,459,small
12109,FL,2016,172833,5181,large
12111,FL,2016,213017,5003,large
12113,FL,2016,118463,1533,large
12115,FL,2016,286014,5277,large
12117,FL,2016,322964,2839,large
12119,FL,2016,81292,1621,medium
12121,FL,2016,26740,222,small
12123,FL,2016,13192,-1,small
12125,FL,2016,7569,38,tiny
12127,FL,2016,359998,6273,large
12129,FL,2016,20931,272,small
12131,FL,2016,43608,652,small
12133,FL,2016,14650,39,small
13001,GA,2016,12631,-3,small
13003,GA,2016,5645,-19,tiny
13005,GA,2016,7396,-23,tiny
13007,GA,2016,1973,6,tiny
13009,GA,2016,26228,-54,small
13011,GA,2016,12024,79,small
13013,GA,2016,54713,968,medium
13015,GA,2016,74145,623,medium
13017,GA,2016,11363,-22,small
13019,GA,2016,11314,11,small
13021,GA,2016,104311,-441,large
13023,GA,2016,8266,3,tiny
13025,GA,2016,11262,62,small
13027,GA,2016,10065,-1,small
13029,GA,2016,26997,745,small
13031,GA,2016,41466,13,small
13033,GA,2016,16224,-138,small
13035,GA,2016,15031,205,small
13037,GA,2016,3318,-33,tiny
13039,GA,2016,34568,-86,small
13043,GA,2016,7033,-32,tiny
13045,GA,2016,78748,262,medium
13047,GA,2016,44488,199,small
13049,GA,2016,5958,16,tiny
13051,GA,2016,183339,-1135,large
13053,GA,2016,3189,160,tiny
13055,GA,2016,16105,-8,small
13057,GA,2016,183751,3535,large
13059,GA,2016,65791,-512,medium
13061,GA,2016,1942,0,tiny
13063,GA,2016,186150,1763,large
13065,GA,2016,4492,-25,tiny
13067,GA,2016,543975,543,very large
13069,GA,2016,27988,25,small
13071,GA,2016,31262,30,small
13073,GA,2016,107354,1950,large
13075,GA,2016,10766,-16,small
13077,GA,2016,105783,1194,large
13079,GA,2016,8049,-5,tiny
13081,GA,2016,14094,-33,small
13083,GA,2016,10169,-2,small
13085,GA,2016,15794,264,small
13087,GA,2016,18890,-31,small
13089,GA,2016,491942,-3629,large
13091,GA,2016,12618,15,small
13093,GA,2016,6635,-13,tiny
13095,GA,2016,58252,-482,medium
13097,GA,2016,95664,874,medium
13099,GA,2016,7179,-10,tiny
13101,GA,2016,2385,-15,tiny
13103,GA,2016,42657,869,small
13105,GA,2016,14156,-24,small
13107,GA,2016,15651,29,small
13109,GA,2016,7257,37,tiny
13111,GA,2016,16440,215,small
13113,GA,2016,87830,1336,medium
13115,GA,2016,68915,143,medium
13117,GA,2016,175572,6646,large
13119,GA,2016,15057,91,small
13121,GA,2016,695952,2697,very large
13123,GA,2016,20170,255,small
13125,GA,2016,1859,0,tiny
13127,GA,2016,56241,158,medium
13129,GA,2016,41744,-18,small
13131,GA,2016,17652,-2,small
13133,GA,2016,12204,164,small
13135,GA,2016,681689,7425,very large
13137,GA,2016,30765,160,small
13139,GA,2016,151586,1230,large
13141,GA,2016,4893,-14,tiny
13143,GA,2016,19448,238,small
13145,GA,2016,23877,439,small
13147,GA,2016,17335,78,small
13149,GA,2016,7009,55,tiny
13151,GA,2016,158399,4106,large
13153,GA,2016,114054,384,large
13155,GA,2016,6003,3,tiny
13157,GA,2016,47948,1248,small
13159,GA,2016,9582,161,tiny
13161,GA,2016,10120,-23,small
13163,GA,2016,11973,-52,small
13165,GA,2016,5096,-40,tiny
13167,GA,2016,5181,-8,tiny
13169,GA,2016,20362,130,small
13171,GA,2016,11639,95,small
13173,GA,2016,5484,4,tiny
13175,GA,2016,34926,21,small
13177,GA,2016,23119,396,small
13179,GA,2016,37095,-683,small
13181,GA,2016,5291,49,tiny
13183,GA,2016,8630,271,tiny
13185,GA,2016,71992,-131,medium
13187,GA,2016,18525,227,small
13189,GA,2016,15743,29,small
13191,GA,2016,7215,38,tiny
13193,GA,2016,7531,-37,tiny
13195,GA,2016,20319,238,small
13197,GA,2016,4723,-25,tiny
13199,GA,2016,13973,32,small
13201,GA,2016,3767,-9,tiny
13205,GA,2016,14443,4,small
13207,GA,2016,18857,177,small
13209,GA,2016,5174,10,tiny
13211,GA,2016,13856,284,small
13213,GA,2016,27453,28,small
13215,GA,2016,130665,-1320,large
13217,GA,2016,73600,1014,medium
13219,GA,2016,29779,896,small
13221,GA,2016,9635,115,tiny
13223,GA,2016,110222,2492,large
13225,GA,2016,17601,109,small
13227,GA,2016,22840,419,small
13229,GA,2016,13226,7,small
13231,GA,2016,13033,218,small
13233,GA,2016,29041,84,small
13235,GA,2016,5784,-2,tiny
13237,GA,2016,14546,150,small
13239,GA,2016,1316,38,tiny
13241,GA,2016,11634,75,small
13243,GA,2016,4362,-52,tiny
13245,GA,2016,127355,-1019,large
13247,GA,2016,59695,861,medium
13249,GA,2016,3205,15,tiny
13251,GA,2016,9420,-17,tiny
13253,GA,2016,5523,-49,tiny
13255,GA,2016,43383,391,small
13257,GA,2016,17266,12,small
13259,GA,2016,2549,-2,tiny
13261,GA,2016,20318,-162,small
13263,GA,2016,3998,-27,tiny
13265,GA,2016,1014,0,tiny
13267,GA,2016,13752,24,small
13269,GA,2016,5500,-8,tiny
13271,GA,2016,6616,-10,tiny
13273,GA,2016,6495,-8,tiny
13275,GA,2016,31495,-42,small
13277,GA,2016,28941,-31,small
13279,GA,2016,18784,-52,small
13281,GA,2016,7594,37,tiny
13283,GA,2016,4186,-4,tiny
13285,GA,2016,49278,76,small
13287,GA,2016,5902,-4,tiny
13289,GA,2016,5534,-45,tiny
13291,GA,2016,15818,182,small
13293,GA,2016,18113,116,small
13295,GA,2016,42610,177,small
13297,GA,2016,64953,1051,medium
13299,GA,2016,22948,-30,small
13301,GA,2016,3646,-8,tiny
13303,GA,2016,13951,-24,small
13305,GA,2016,18694,15,small
13307,GA,2016,1606,0,tiny
13309,GA,2016,3163,8,tiny
13311,GA,2016,18055,161,small
13313,GA,2016,82832,-177,medium
13315,GA,2016,4802,0,tiny
13317,GA,2016,6881,20,tiny
13319,GA,2016,6437,-15,tiny
13321,GA,2016,14049,-9,small
19001,IA,2016,5628,39,tiny
19003,IA,2016,3097,-22,tiny
19005,IA,2016,11710,22,small
19007,IA,2016,9059,28,tiny
19009,IA,2016,4569,-12,tiny
19011,IA,2016,20897,59,small
19013,IA,2016,95185,-780,medium
19015,IA,2016,20762,56,small
19017,IA,2016,19385,203,small
19019,IA,2016,16939,-1,small
19021,IA,2016,16916,-98,small
19023,IA,2016,12094,40,small
19025,IA,2016,7727,-22,tiny
19027,IA,2016,17601,-35,small
19029,IA,2016,10480,-10,small
19031,IA,2016,14769,135,small
19033,IA,2016,32945,-70,small
19035,IA,2016,9507,17,tiny
19037,IA,2016,9996,30,tiny
19039,IA,2016,7424,-6,tiny
19041,IA,2016,13205,18,small
19043,IA,2016,14295,13,small
19045,IA,2016,36925,42,small
19047,IA,2016,14535,15,small
19049,IA,2016,66891,1146,medium
19051,IA,2016,7141,-3,tiny
19053,IA,2016,5238,-20,tiny
19055,IA,2016,14577,-13,small
19057,IA,2016,30799,-85,small
19059,IA,2016,14046,33,small
19061,IA,2016,79270,-55,medium
19063,IA,2016,7301,-39,tiny
19065,IA,2016,14979,6,small
19067,IA,2016,12607,-12,small
19069,IA,2016,8136,-35,tiny
19071,IA,2016,5341,5,tiny
19073,IA,2016,7147,-28,tiny
19075,IA,2016,10139,63,small
19077,IA,2016,8509,42,tiny
19079,IA,2016,11932,0,small
19081,IA,2016,8988,-16,tiny
19083,IA,2016,13218,-15,small
19085,IA,2016,11386,63,small
19087,IA,2016,14975,-13,small
19089,IA,2016,7894,16,tiny
19091,IA,2016,7715,-11,tiny
19093,IA,2016,5707,-8,tiny
19095,IA,2016,13634,59,small
19097,IA,2016,15967,74,small
19099,IA,2016,28034,263,small
19101,IA,2016,11205,-52,small
19103,IA,2016,98420,-1226,medium
19105,IA,2016,15417,95,small
19107,IA,2016,7762,5,tiny
19109,IA,2016,12713,22,small
19111,IA,2016,25884,-52,small
19113,IA,2016,176733,117,large
19115,IA,2016,9027,1,tiny
19117,IA,2016,6683,3,tiny
19119,IA,2016,10365,10,small
19121,IA,2016,12728,161,small
19123,IA,2016,16817,-15,small
19125,IA,2016,26264,-2,small
19127,IA,2016,32179,-46,small
19129,IA,2016,11559,60,small
19131,IA,2016,8556,-3,tiny
19133,IA,2016,6648,25,tiny
19135,IA,2016,5867,46,tiny
19137,IA,2016,7738,27,tiny
19139,IA,2016,34986,-129,small
19141,IA,2016,11544,-21,small
19143,IA,2016,5258,-17,tiny
19145,IA,2016,10684,-24,small
19147,IA,2016,7025,-4,tiny
19149,IA,2016,21653,24,small
19151,IA,2016,5615,37,tiny
19153,IA,2016,375335,461,large
19155,IA,2016,69905,118,medium
19157,IA,2016,13380,49,small
19159,IA,2016,3595,0,tiny
19161,IA,2016,8098,24,tiny
19163,IA,2016,134246,-6,large
19165,IA,2016,9789,10,tiny
19167,IA,2016,29765,-84,small
19169,IA,2016,56389,-888,medium
19171,IA,2016,13934,-91,small
19173,IA,2016,4755,-17,tiny
19175,IA,2016,9153,-9,tiny
19177,IA,2016,5531,0,tiny
19179,IA,2016,25805,-125,small
19181,IA,2016,39459,560,small
19183,IA,2016,18352,88,small
19185,IA,2016,5028,-20,tiny
19187,IA,2016,26482,-89,small
19189,IA,2016,8401,2,tiny
19191,IA,2016,16024,-48,small
19193,IA,2016,79137,-319,medium
19195,IA,2016,5992,43,tiny
19197,IA,2016,10053,-53,small
23001,ME,2016,76830,179,medium
23003,ME,2016,49728,-145,small
23005,ME,2016,226017,795,large
23007,ME,2016,20135,-13,small
23009,ME,2016,40647,86,small
23011,ME,2016,90155,230,medium
23013,ME,2016,30136,-24,small
23015,ME,2016,26102,121,small
23017,ME,2016,39892,326,small
23019,ME,2016,105671,-119,large
23021,ME,2016,11371,31,small
23023,ME,2016,27227,84,small
23025,ME,2016,34742,28,small
23027,ME,2016,28073,102,small
23029,ME,2016,22175,-10,small
23031,ME,2016,158447,1853,large
26001,MI,2016,7213,127,tiny
26003,MI,2016,6315,-2,tiny
26005,MI,2016,92882,838,medium
26007,MI,2016,22042,53,small
26009,MI,2016,17345,156,small
26011,MI,2016,11172,71,small
26013,MI,2016,5606,5,tiny
26015,MI,2016,46912,594,small
26017,MI,2016,83161,-35,medium
26019,MI,2016,13501,64,small
26021,MI,2016,117824,7,large
26023,MI,2016,31838,-57,small
26025,MI,2016,97907,-109,medium
26027,MI,2016,37458,295,small
26029,MI,2016,20709,25,small
26031,MI,2016,19074,169,small
26033,MI,2016,25019,-10,small
26035,MI,2016,20461,121,small
26037,MI,2016,60820,695,medium
26039,MI,2016,9091,108,tiny
26041,MI,2016,28693,-22,small
26043,MI,2016,20649,45,small
26045,MI,2016,82155,349,medium
26047,MI,2016,26533,113,small
26049,MI,2016,303244,-464,large
26051,MI,2016,18101,147,small
26053,MI,2016,10085,-23,small
26055,MI,2016,72951,447,medium
26057,MI,2016,28099,-22,small
26059,MI,2016,33363,63,small
26061,MI,2016,24229,-107,small
26063,MI,2016,26258,109,small
26065,MI,2016,184442,-1370,large
26067,MI,2016,46216,95,small
26069,MI,2016,17797,112,small
26071,MI,2016,8375,23,tiny
26073,MI,2016,40341,-278,small
26075,MI,2016,115129,583,large
26077,MI,2016,188765,-591,large
26079,MI,2016,12419,120,small
26081,MI,2016,508961,-619,very large
26083,MI,2016,1619,-8,tiny
26085,MI,2016,6749,90,tiny
26087,MI,2016,69884,507,medium
